CustomerID,Age,Gender,IncomeLevel,LoyaltyMember,ZipCode
C00840,65,M,Low,Y,71296
C00841,21,Female,High,Y,64820
C00842,34,Female,High,Y,92652
C00843,52,F,Medium,Y,86228
C00844,69,Female,Low,Y,79297
C00845,69,M,Low,Y,48724
C00846,38,Female,Low,Y,38900
C00847,21,Female,Low,N,35186
C00848,30,M,High,N,18592
C00849,26,M,Medium,Y,05845
C00850,40,M,Medium,Y,67076
C00851,24,Male,Medium,N,14234
C00852,48,F,,N,73217
C00853,66,M,,Y,88568
C00854,49,Female,Medium,N,21798
C00855,55,M,Medium,N,39517
C00856,26,M,High,Y,45373
C00857,25,F,High,Y,17166
C00858,22,F,,N,50876
C00859,66,female,Medium,Y,10535
C00860,27,M,Medium,Y,05086
C00861,51,female,Low,Y,64280
C00862,40,M,Medium,Y,12281
C00863,67,Female,Low,Y,20097
C00864,22,female,High,N,77075
C00865,47,Male,Medium,N,24052
C00866,67,Male,Low,N,85880
C00867,37,F,Low,N,99761
C00868,24,male,Medium,Y,94118
C00869,48,female,Low,N,05234
C00870,69,Female,Medium,N,70669
C00871,55,F,High,N,66830
C00872,20,male,,Y,93336
C00873,52,Male,Low,N,29760
C00874,59,female,Low,N,03561
C00875,18,male,Low,N,83504
C00876,26,male,Low,Y,10435
C00877,46,Female,High,Y,12336
C00878,26,Female,Medium,N,23657
C00879,66,Male,Low,Y,15092
C00880,21,female,Low,Y,27676
C00881,26,F,,N,39365
C00882,20,F,,Y,91785
C00883,30,Female,,Y,03618
C00884,38,M,Medium,N,03591
C00885,57,Female,High,N,42906
C00886,26,male,High,N,91928
C00887,22,Male,,N,18321
C00888,48,female,Low,N,93622
C00889,52,male,High,N,16630
C00890,46,M,Medium,N,87750
C00891,59,F,Medium,Y,28512
C00892,22,M,Low,Y,45048
C00893,18,M,Low,N,35577
C00894,22,male,Medium,Y,84064
C00895,47,female,Medium,N,35013
C00896,26,female,Low,N,45711
C00897,20,F,Low,N,69252
C00898,53,male,Low,Y,26500
C00899,50,M,High,Y,84852
C00900,38,Female,High,N,50950
C00901,25,F,High,Y,74841
C00902,38,female,Medium,N,57859
C00903,33,female,Medium,Y,85041
C00904,40,Female,Medium,Y,08696
C00905,52,F,Low,N,33102
C00906,26,male,Medium,Y,79222
C00907,37,Male,High,N,49701
C00908,23,Male,Low,Y,46651
C00909,19,Female,High,Y,82543
C00910,43,F,Low,N,08384
C00911,35,female,High,Y,35989
C00912,26,F,,N,33555
C00913,18,Female,Low,N,53552
C00914,23,M,Low,Y,59157
C00915,29,F,Low,Y,40974
C00916,44,M,Low,N,01818
C00917,26,male,Low,N,24822
C00918,38,female,,Y,47029
C00919,51,male,Low,N,73838
C00920,59,F,Low,N,35315
C00921,52,F,High,N,14552
C00922,31,male,Low,N,11865
C00923,36,male,Low,N,02328
C00924,54,male,High,Y,57786
C00925,44,Male,Medium,N,51139
C00926,57,Female,Low,N,90110
C00927,25,Female,Medium,N,74678
C00928,42,female,Medium,Y,58892
C00929,55,female,High,N,25588
C00930,32,female,Medium,Y,02863
C00931,36,female,Low,Y,94421
C00932,32,Female,,N,46921
C00933,40,Female,Medium,Y,95618
C00934,23,Male,High,N,45627
C00935,46,female,High,Y,68645
C00936,53,F,Medium,Y,28397
C00937,53,M,Medium,N,24652
C00938,23,F,Low,N,10603
C00939,68,Female,Low,Y,15095
C00940,60,female,Low,N,19341
C00941,36,female,High,N,62428
C00942,49,Male,Medium,N,80499
C00943,66,M,,N,00904
C00944,64,female,High,Y,30631
C00945,38,M,Medium,Y,24718
C00946,44,Female,Low,N,88638
C00947,38,Male,,Y,50095
C00948,43,male,Medium,N,41197
C00949,63,M,Low,N,80948
C00950,65,male,High,Y,72469
C00951,19,M,High,Y,76535
C00952,39,male,Low,N,24546
C00953,39,male,Medium,N,91129
C00954,54,Female,Low,N,13217
C00955,61,female,Low,Y,44354
C00956,57,female,Low,Y,17514
C00957,68,female,High,Y,18599
C00958,41,male,Medium,N,01786
C00959,35,F,Medium,Y,04455
C00960,53,F,Low,N,17703
C00961,29,M,,Y,99298
C00962,30,Female,Low,Y,37634
C00963,58,male,Medium,N,20735
C00964,44,Male,Medium,N,49984
C00965,35,M,High,Y,28282
C00966,61,F,High,Y,81973
C00967,54,Female,High,N,14601
C00968,34,M,High,Y,67020
C00969,65,Female,High,N,93288
C00970,33,Female,Medium,Y,21382
C00971,39,Female,Medium,Y,80938
C00972,43,male,High,Y,04261
C00973,68,M,Low,N,80443
C00974,24,F,Medium,Y,21721
C00975,22,M,Low,N,25743
C00976,52,Female,Low,N,15140
C00977,23,F,Low,N,88066
C00978,46,Male,High,N,57198
C00979,18,M,High,Y,40739
C00980,52,Male,,Y,72033
C00981,19,M,,N,43140
C00982,67,Male,,N,67298
C00983,63,female,Low,Y,45112
C00984,32,F,High,Y,56167
C00985,62,Male,High,Y,37636
C00986,42,F,Medium,N,67012
C00987,45,male,Low,Y,45293
C00988,37,male,Low,Y,11208
C00989,62,F,Medium,Y,38128
C00990,66,male,Low,Y,20556
C00991,30,Female,Medium,N,59657
C00992,69,F,,Y,96859
C00993,63,F,Medium,N,95532
C00994,24,F,Low,Y,80451
C00995,30,M,Medium,N,87404
C00996,41,female,High,N,72468
C00997,58,M,,N,61169
C00998,24,female,Medium,N,22417
C00999,19,F,Medium,N,26178
C01000,61,Female,High,N,91023
C01001,51,male,Low,Y,32466
C01002,40,Female,Medium,N,48683
C01003,30,Female,Low,Y,64146
C01004,54,Male,Medium,Y,85447
C01005,53,male,High,Y,35123
C01006,52,F,High,N,70859
C01007,46,Male,Medium,Y,75305
C01008,52,Male,,N,62832
C01009,53,F,Low,N,11722
C01010,59,female,High,Y,88039
C01011,66,female,Low,Y,94924
C01012,19,M,,Y,16652
C01013,66,M,High,N,96331
C01014,27,Female,Medium,N,47233
C01015,63,Male,Low,Y,52334
C01016,54,female,Medium,Y,87706
C01017,54,female,Low,Y,30729
C01018,36,F,High,Y,36424
C01019,26,female,High,Y,71929
C01020,48,F,High,N,83335
C01021,55,F,High,Y,51444
C01022,52,Male,Medium,N,13343
C01023,26,female,Low,Y,06427
C01024,28,male,,N,42056
C01025,44,M,Medium,Y,38116
C01026,69,Female,High,Y,28430
C01027,43,male,,Y,49785
C01028,46,Male,Medium,Y,48901
C01029,21,female,Low,Y,57411
C01030,47,F,Low,N,18650
C01031,68,male,Low,N,66573
C01032,37,Female,Medium,Y,66382
C01033,22,M,High,Y,57181
C01034,53,F,Low,N,96934
C01035,47,Male,High,Y,82947
C01036,63,female,Medium,N,78438
C01037,19,F,Medium,Y,45236
C01038,18,male,Low,N,36168
C01039,36,female,Medium,N,35104
C01040,35,Female,Low,Y,26295
C01041,50,male,Medium,N,68498
C01042,62,female,Low,Y,83623
C01043,52,male,Medium,Y,45121
C01044,44,female,High,Y,35231
C01045,48,male,Medium,Y,02796
C01046,61,Male,Medium,N,23675
C01047,20,Male,Medium,N,19839
C01048,53,M,High,N,34942
C01049,62,M,High,Y,93069
C01050,18,Male,High,Y,81173
C01051,41,Female,Low,N,68704
C01052,38,male,Medium,Y,87889
C01053,38,F,,N,69725
C01054,26,M,Low,Y,36213
C01055,44,F,Medium,N,78748
C01056,48,Male,Low,N,29781
C01057,40,male,Medium,N,25404
C01058,18,female,Medium,N,73324
C01059,47,F,Medium,N,84573
C01060,64,female,Low,Y,78830
C01061,67,F,Medium,Y,04033
C01062,39,F,,N,62579
C01063,21,female,,N,85291
C01064,22,Male,Low,N,58322
C01065,46,Female,Low,N,13027
C01066,48,Female,High,Y,85265
C01067,68,female,High,N,39757
C01068,57,Female,High,Y,43280
C01069,44,Female,Medium,Y,16832
C01070,66,M,Low,N,14341
C01071,47,female,High,N,01704
C01072,54,Female,Low,N,60328
C01073,62,Female,Low,Y,33298
C01074,38,M,Low,Y,88532
C01075,29,male,Low,Y,58689
C01076,44,F,Medium,N,76315
C01077,51,Female,Medium,N,00809
C01078,26,Female,Medium,Y,39053
C01079,26,F,High,Y,90299
C01080,59,Female,Medium,N,97425
C01081,37,male,Medium,N,78582
C01082,61,Female,High,N,10009
C01083,49,Female,High,Y,55349
C01084,52,F,Medium,N,59888
C01085,39,M,High,Y,48437
C01086,53,M,Low,Y,26067
C01087,52,Male,Low,Y,31360
C01088,23,male,High,N,40430
C01089,66,Male,Low,N,40643
C01090,67,female,Low,Y,86734
C01091,57,Female,High,Y,72555
C01092,63,Female,High,Y,40044
C01093,64,female,Low,N,29104
C01094,33,Male,High,N,45065
C01095,33,M,High,N,83555
C01096,49,Male,High,Y,55784
C01097,22,Female,Medium,N,98665
C01098,39,F,Low,N,93281
C01099,64,F,Low,N,34102
C01100,41,male,Medium,Y,36978
C01101,39,female,High,Y,25182
C01102,22,M,Medium,N,24821
C01103,41,female,High,N,79942
C01104,53,Male,Low,N,95393
C01105,36,male,Medium,N,98830
C01106,40,female,,N,84914
C01107,49,F,High,Y,32432
C01108,58,Male,Low,Y,20589
C01109,68,female,High,Y,40287
C01110,59,male,Medium,Y,36717
C01111,43,Female,High,N,16128
C01112,51,M,Medium,N,66187
C01113,29,Male,Medium,Y,40575
C01114,23,F,High,N,72017
C01115,62,F,Medium,Y,15802
C01116,68,male,Low,N,56151
C01117,55,male,Low,Y,83426
C01118,66,Male,Low,N,68188
C01119,42,F,High,N,63471
C01120,49,Male,Medium,N,03101
C01121,20,M,Medium,Y,34667
C01122,67,F,Medium,N,63965
C01123,24,F,Medium,Y,05956
C01124,34,M,Medium,N,67831
C01125,65,Male,Medium,N,66363
C01126,38,M,,N,95260
C01127,37,Male,Low,N,77114
C01128,49,female,High,N,81511
C01129,23,M,Medium,Y,55763
C01130,62,Female,Medium,N,66401
C01131,38,F,Low,N,19126
C01132,26,F,High,Y,83760
C01133,20,female,Medium,N,46035
C01134,54,female,High,Y,09521
C01135,66,F,High,N,91146
C01136,58,M,High,N,83820
C01137,34,female,Low,Y,83847
C01138,69,Male,Low,Y,88217
C01139,46,Female,Low,N,24970
C01140,69,Female,High,N,41710
C01141,63,Female,Low,N,71532
C01142,47,male,Medium,Y,53422
C01143,68,M,High,Y,22038
C01144,47,male,Medium,Y,89494
C01145,22,female,Low,Y,00554
C01146,36,Male,,Y,52256
C01147,60,F,High,N,67197
C01148,38,male,Low,N,35627
C01149,49,M,Low,Y,43282
C01150,44,male,Medium,Y,92650
C01151,53,Female,Medium,N,74050
C01152,24,male,Low,N,14634
C01153,59,Male,High,Y,82855
C01154,18,M,Medium,N,13485
C01155,67,male,Low,Y,11252
C01156,66,male,,N,76320
C01157,42,Female,Medium,N,91227
C01158,58,male,Medium,N,57515
C01159,18,Male,Low,Y,94282
C01160,28,male,,Y,91813
C01161,61,Female,,Y,39618
C01162,20,F,,N,20619
C01163,24,female,Medium,Y,41646
C01164,69,female,Low,N,35653
C01165,51,Female,High,N,11118
C01166,48,Female,Medium,N,08480
C01167,38,male,Medium,N,07072
C01168,66,M,High,Y,25117
C01169,66,Female,High,Y,76936
C01170,47,Female,Low,N,03897
C01171,28,F,Low,N,47357
C01172,62,F,High,Y,07589
C01173,47,Male,High,N,24698
C01174,29,Male,Low,Y,79430
C01175,28,M,Medium,Y,66675
C01176,58,F,High,N,19020
C01177,39,Male,Low,N,21055
C01178,30,Male,High,N,22927
C01179,49,Male,Medium,Y,55843
C01180,46,Female,Low,Y,89744
C01181,45,Male,Medium,N,01419
C01182,37,Male,High,Y,09987
C01183,49,female,High,N,48322
C01184,48,female,,N,11287
C01185,54,female,High,Y,79471
C01186,29,male,High,N,70441
C01187,35,Male,High,N,50160
C01188,62,female,Medium,N,26768
C01189,59,F,Medium,N,55682
C01190,37,female,Low,N,36822
C01191,49,Female,Low,N,08467
C01192,27,Male,,Y,95990
C01193,51,female,Medium,Y,07848
C01194,28,M,Medium,N,37910
C01195,61,M,Low,N,91928
C01196,20,Female,High,Y,97523
C01197,68,Male,Low,N,80158
C01198,44,Male,High,N,52369
C01199,58,Female,Low,Y,60900
C01200,65,M,Medium,Y,65023
C01201,26,female,Medium,N,64705
C01202,47,Female,Medium,Y,12820
C01203,28,Female,Low,N,24627
C01204,60,M,Low,Y,38081
C01205,55,F,Medium,N,10803
C01206,62,F,High,N,26148
C01207,52,M,High,N,35645
C01208,32,Male,,Y,61948
C01209,69,Female,High,N,03159
C01210,58,M,Low,Y,55198
C01211,67,female,Medium,Y,61881
C01212,27,male,Low,N,60760
C01213,29,female,Low,N,76078
C01214,40,Male,Medium,Y,10223
C01215,26,F,High,N,34981
C01216,27,female,Medium,N,17114
C01217,57,Male,High,N,45547
C01218,58,F,Low,N,15668
C01219,46,Female,High,N,80013
C01220,63,female,High,N,85507
C01221,48,F,High,Y,07414
C01222,23,male,Low,Y,10662
C01223,69,female,Medium,N,37921
C01224,18,male,Medium,N,20358
C01225,45,Male,Medium,N,25045
C01226,22,female,Low,Y,25744
C01227,29,female,Medium,Y,73954
C01228,21,Male,Medium,Y,80306
C01229,60,male,Medium,N,96526
C01230,19,F,,N,01577
C01231,53,Male,Low,Y,97876
C01232,31,F,High,Y,05762
C01233,35,M,Low,N,85731
C01234,28,male,Medium,N,38305
C01235,60,female,High,N,46645
C01236,22,Female,Low,N,60414
C01237,60,F,Low,N,35610
C01238,69,Male,Medium,Y,14253
C01239,36,male,Low,Y,92737
C01240,31,M,,N,45424
C01241,45,Male,High,N,25980
C01242,27,female,Medium,N,28912
C01243,39,Female,Low,N,51423
C01244,28,Female,Medium,N,82392
C01245,35,F,Low,N,52915
C01246,24,F,High,Y,84351
C01247,47,Female,Medium,N,52627
C01248,43,F,Low,Y,95483
C01249,39,Male,High,Y,19768
C01250,29,F,High,Y,34633
C01251,26,Male,High,Y,23323
C01252,24,F,Low,Y,30743
C01253,59,M,Medium,Y,59258
C01254,40,male,High,N,82909
C01255,41,female,Medium,N,60482
C01256,18,M,Medium,N,25708
C01257,44,M,,Y,14814
C01258,38,Male,Low,N,73238
C01259,29,Male,Medium,Y,11904
C01260,20,M,Low,Y,23801
C01261,68,male,High,Y,99792
C01262,37,Male,,N,31610
C01263,42,male,Low,Y,12446
C01264,62,M,Low,Y,02909
C01265,50,F,Medium,Y,41432
C01266,20,male,Low,Y,82932
C01267,23,M,Low,Y,42749
C01268,44,Female,Low,N,28045
C01269,64,Male,Medium,Y,76162
C01270,22,F,Medium,N,16940
C01271,50,female,Medium,N,05318
C01272,56,Male,Low,Y,31798
C01273,55,female,Low,N,76402
C01274,25,female,High,Y,36354
C01275,33,male,Medium,N,28914
C01276,53,Male,Low,Y,46380
C01277,36,Female,High,Y,94029
C01278,21,male,,Y,13026
C01279,55,female,Low,Y,91651
C01280,30,F,Medium,Y,74963
C01281,20,female,Low,Y,32275
C01282,45,male,Low,Y,12338
C01283,26,F,Medium,N,53625
C01284,29,male,High,N,68533
C01285,49,F,Medium,Y,63462
C01286,30,F,Low,Y,33421
C01287,53,Female,Low,Y,65864
C01288,48,F,High,N,20826
C01289,49,female,Low,N,34418
C01290,66,Male,High,Y,83590
C01291,24,female,Low,N,85939
C01292,22,M,Medium,Y,75847
C01293,58,M,High,N,70229
C01294,25,male,High,Y,15035
C01295,31,Female,Medium,N,22998
C01296,47,Female,High,N,34979
C01297,54,Male,Medium,N,34037
C01298,37,F,High,Y,47641
C01299,25,F,,N,19799
C01300,52,M,High,Y,29809
C01301,57,female,Medium,N,86767
C01302,59,Female,Medium,N,87122
C01303,27,female,High,Y,83539
C01304,42,M,Medium,N,68538
C01305,39,Female,High,N,55510
C01306,24,Female,Medium,Y,76483
C01307,38,M,Medium,Y,68494
C01308,31,male,Low,Y,59820
C01309,50,male,High,N,78691
C01310,19,M,Medium,N,79793
C01311,40,female,Medium,Y,34877
C01312,57,male,Low,N,94490
C01313,64,Female,Medium,N,86718
C01314,65,M,High,N,33082
C01315,55,male,Low,Y,64875
C01316,63,F,Medium,N,68530
C01317,58,F,Low,Y,00552
C01318,48,male,Medium,Y,02933
C01319,46,female,Low,N,26765
C01320,50,female,Low,N,65810
C01321,26,Male,Low,Y,36774
C01322,39,F,High,Y,40595
C01323,61,male,,Y,86866
C01324,50,female,,N,57883
C01325,42,M,,N,26765
C01326,64,female,Low,N,19313
C01327,69,Female,Low,Y,29507
C01328,60,Male,Low,N,85463
C01329,26,Female,Medium,Y,03458
C01330,65,Female,Medium,Y,47228
C01331,44,Male,High,Y,65212
C01332,44,Male,High,N,22212
C01333,30,Male,Low,N,98949
C01334,60,F,Medium,N,80130
C01335,37,F,High,Y,16481
C01336,48,Female,Medium,Y,24970
C01337,57,F,Medium,Y,38375
C01338,58,Female,Medium,Y,50800
C01339,36,F,Medium,N,00944
C01340,57,Male,Medium,N,53279
C01341,64,M,Low,N,38484
C01342,43,F,Medium,N,35530
C01343,43,Male,High,Y,72059
C01344,55,F,Low,Y,94827
C01345,49,F,,Y,96135
C01346,38,F,Medium,Y,01094
C01347,19,F,Low,N,38106
C01348,21,Female,High,Y,56543
C01349,43,female,Medium,Y,37556
C01350,62,male,Medium,N,48707
C01351,62,Female,Low,N,40616
C01352,28,female,High,Y,22448
C01353,32,female,Medium,Y,07467
C01354,20,male,Medium,N,07414
C01355,18,Male,Medium,Y,32349
C01356,48,male,High,N,57211
C01357,29,Female,High,N,38738
C01358,39,male,Medium,Y,80228
C01359,26,male,Medium,Y,43226
C01360,43,M,High,Y,94322
C01361,68,Female,Low,Y,55345
C01362,30,Female,,N,31001
C01363,60,M,Medium,N,64047
C01364,31,Male,High,N,55794
C01365,30,Male,Medium,N,72988
C01366,59,M,,N,76785
C01367,49,male,Medium,N,47602
C01368,37,M,Low,N,50500
C01369,33,Female,Low,N,64763
C01370,34,Female,Low,Y,66165
C01371,38,Male,High,N,72936
C01372,36,M,,Y,63959
C01373,33,Male,High,N,58099
C01374,58,male,Medium,Y,03629
C01375,18,Female,High,Y,35978
C01376,35,Female,,Y,94284
C01377,40,male,Low,Y,73176
C01378,24,female,Medium,Y,32286
C01379,30,female,High,N,15206
C01380,24,Male,High,N,96372
C01381,69,Female,Low,N,19351
C01382,46,male,Medium,N,37762
C01383,34,Male,High,N,96607
C01384,58,F,,N,05462
C01385,29,M,Medium,N,49400
C01386,41,Female,Low,N,18189
C01387,43,female,High,N,97623
C01388,56,F,High,N,43883
C01389,22,F,Low,Y,99777
C01390,53,male,High,Y,90348
C01391,50,Female,Medium,Y,56087
C01392,66,male,Medium,N,71152
C01393,32,male,,N,06614
C01394,60,male,High,Y,05927
C01395,35,female,Medium,N,81545
C01396,35,Male,High,Y,14950
C01397,20,F,Low,Y,60388
C01398,29,Female,Low,Y,29943
C01399,54,male,Low,Y,47984
C01400,49,Female,Low,N,98581
C01401,27,F,High,Y,53850
C01402,59,M,Medium,N,94871
C01403,22,female,Low,N,86449
C01404,58,Male,Low,N,76539
C01405,47,M,Medium,N,24061
C01406,62,F,Medium,Y,11231
C01407,24,female,High,Y,30707
C01408,67,Male,Low,N,09105
C01409,44,F,High,Y,62053
C01410,39,M,Low,Y,10545
C01411,29,male,,Y,66845
C01412,41,F,Low,Y,31924
C01413,33,female,Low,Y,05697
C01414,51,Male,Medium,Y,59031
C01415,52,Female,Low,Y,96049
C01416,18,Female,High,N,98936
C01417,37,Male,High,N,16725
C01418,56,M,High,N,08268
C01419,56,female,Medium,Y,77019
C01420,49,Male,Low,N,60960
C01421,34,female,Medium,Y,48395
C01422,29,female,Medium,Y,52213
C01423,57,Male,High,Y,81784
C01424,68,female,Low,N,68991
C01425,54,Female,Medium,Y,15680
C01426,50,male,Medium,N,97478
C01427,42,female,Low,Y,42311
C01428,53,Male,Low,Y,92634
C01429,36,F,High,Y,41959
C01430,50,Male,High,N,72534
C01431,19,Male,Low,N,32704
C01432,56,F,High,N,09907
C01433,59,M,Low,N,65534
C01434,57,female,Low,Y,52016
C01435,51,F,Low,N,56012
C01436,49,M,Medium,Y,34950
C01437,48,F,Medium,Y,61032
C01438,47,Male,,Y,86319
C01439,47,Male,High,N,86805
C01440,46,F,Medium,N,63718
C01441,44,M,High,N,26819
C01442,46,F,Low,N,59640
C01443,29,Male,Medium,Y,15259
C01444,65,F,High,Y,71571
C01445,21,Female,Low,Y,30010
C01446,66,female,High,Y,87811
C01447,28,Male,Low,N,37647
C01448,44,F,Medium,N,74129
C01449,32,Female,Low,N,59036
C01450,67,M,High,N,36771
C01451,51,male,High,N,18686
C01452,42,female,Medium,N,84438
C01453,61,male,Medium,Y,86493
C01454,32,M,High,Y,87993
C01455,57,male,Medium,N,82812
C01456,48,female,Low,N,73109
C01457,41,female,High,N,85991
C01458,69,male,Low,N,95158
C01459,28,Male,,Y,18310
C01460,31,Male,Low,Y,74455
C01461,68,female,Low,Y,83330
C01462,29,M,High,N,38486
C01463,35,M,High,Y,72486
C01464,19,Male,Low,Y,92475
C01465,29,Female,Low,Y,75295
C01466,31,M,Low,N,01612
C01467,63,F,Low,Y,34411
C01468,30,Female,Low,N,34054
C01469,55,M,,N,84382
C01470,36,Male,Medium,Y,18325
C01471,65,female,High,N,99840
C01472,25,M,Medium,Y,04985
C01473,23,M,,N,34237
C01474,36,Male,High,N,72557
C01475,24,Female,Low,N,37584
C01476,55,male,Low,N,84980
C01477,41,Female,Low,Y,09587
C01478,62,M,Low,N,55562
C01479,55,M,Medium,Y,06889
C01480,30,female,Medium,N,94238
C01481,62,Male,Medium,N,75666
C01482,26,Male,Medium,N,28129
C01483,36,male,High,N,71820
C01484,51,male,,Y,29555
C01485,60,male,Medium,Y,52281
C01486,41,male,,Y,97172
C01487,48,F,,Y,79778
C01488,56,Male,,Y,97195
C01489,24,Female,High,N,34792
C01490,50,Male,Low,N,64526
C01491,24,F,Low,Y,80111
C01492,50,Male,High,Y,10185
C01493,35,female,Low,N,57304
C01494,24,Male,Low,N,71285
C01495,34,Female,Medium,N,51592
C01496,59,female,High,N,95051
C01497,47,Female,Medium,N,55683
C01498,41,M,Medium,Y,30036
C01499,28,Female,Medium,N,71763
C01500,50,Female,,Y,72255
C01501,69,female,Low,Y,52376
C01502,28,F,High,N,82813
C01503,33,Female,Low,Y,91197
C01504,67,F,Low,Y,17377
C01505,68,M,High,N,76014
C01506,29,M,Low,N,38276
C01507,65,Female,Low,N,41967
C01508,19,F,Low,N,63033
C01509,67,female,Medium,N,09020
C01510,56,M,High,N,75765
C01511,28,female,Medium,Y,02646
C01512,25,M,High,N,97094
C01513,43,Male,Medium,Y,75320
C01514,65,F,Low,N,63166
C01515,57,Female,Low,N,01971
C01516,64,M,,Y,82865
C01517,45,F,High,N,60590
C01518,33,Male,High,Y,23596
C01519,19,male,Low,N,20721
C01520,65,male,High,N,37311
C01521,65,male,Medium,N,88787
C01522,47,Male,Medium,N,97217
C01523,44,female,High,Y,40025
C01524,34,F,,N,03892
C01525,21,Male,Medium,Y,44720
C01526,67,M,Medium,N,75065
C01527,32,male,Medium,Y,55549
C01528,23,female,Medium,N,55412
C01529,44,Female,Low,N,39964
C01530,27,Female,Low,N,56198
C01531,57,Female,Low,N,74169
C01532,42,M,,N,65248
C01533,43,female,High,Y,96029
C01534,36,Female,,Y,92964
C01535,27,male,Low,Y,03902
C01536,25,male,,Y,52409
C01537,21,male,Low,Y,14515
C01538,50,M,High,N,26132
C01539,57,male,,N,28049
C01540,64,F,,Y,46718
C01541,49,F,,N,80903
C01542,24,M,High,Y,49111
C01543,22,F,High,Y,70875
C01544,46,Female,Medium,Y,34982
C01545,31,Male,High,N,08809
C01546,28,Female,High,Y,58530
C01547,68,M,High,Y,42495
C01548,48,F,Medium,Y,96834
C01549,54,male,High,N,20048
C01550,18,male,High,N,53560
C01551,61,Male,Medium,N,37246
C01552,20,Male,Medium,Y,33607
C01553,37,Female,,N,14336
C01554,65,Female,Low,Y,41220
C01555,40,Female,High,N,77779
C01556,22,Male,Medium,Y,39562
C01557,34,male,High,Y,84019
C01558,61,male,Low,Y,66980
C01559,35,F,Low,Y,03685
C01560,67,M,Medium,N,10511
C01561,21,male,Medium,Y,21618
C01562,19,Female,High,N,97207
C01563,48,M,Low,Y,46889
C01564,41,F,Medium,N,38206
C01565,56,Female,Low,N,76123
C01566,52,F,Medium,N,34510
C01567,62,male,Medium,Y,56224
C01568,52,M,Medium,Y,65643
C01569,36,Male,High,Y,79942
C01570,34,male,High,N,61708
C01571,18,M,High,N,28439
C01572,65,M,High,N,25123
C01573,39,M,,Y,30227
C01574,38,Female,High,N,99142
C01575,39,F,Medium,Y,19088
C01576,68,male,High,Y,36622
C01577,60,female,Medium,N,22845
