CustomerID,TransactionID,Date,StoreID,ProductCategory,AmountSpent,Quantity,DiscountApplied
C00052,T100460,05/18/2025,S008,Clothing,119.89,1,10
C03179,T100461,2025-03-10,S044,Electronics,89.05,3,0
C02875,T100462,2024-12-26,S014,Home,172.08,4,0
C03522,T100463,10/17/2023,S039,Toys,99.11,4,5
C03914,T100464,12/02/2024,S009,Electronics,180.44,3,0
C08546,T100465,2023-10-25,S010,Clothing,99.65,4,20
C08664,T100466,2023-06-27,S025,Home,72.82,1,0
C02906,T100467,2024-10-04,S026,Home,57.97,2,0
C01092,T100468,09/10/2024,S006,Clothing,77.72,2,5
C06750,T100469,01/16/2025,S049,Electronics,65.24,2,5
C00864,T100470,2024-07-29,S001,Clothing,115.91,3,20
C04735,T100471,2024-12-13,S049,Toys,55.22,3,5
C06483,T100472,10/11/2023,S043,Toys,129.53,4,5
C00289,T100473,2023-07-13,S005,Home,19.15,1,15
C05638,T100474,09/14/2023,S029,Toys,32.81,1,15
C08965,T100475,2024-03-02,S012,Electronics,90.15,4,20
C06883,T100476,06/04/2024,S042,Home,36.13,4,20
C04430,T100477,2024-07-12,S046,Home,107.06,1,0
C05757,T100478,2024-07-28,S016,Home,150.91,1,20
C07387,T100479,2024-05-28,S009,Electronics,104.03,2,10
C02386,T100480,2024-10-09,S034,Beauty,121.01,1,10
C07933,T100481,2024-03-03,S044,Electronics,126.15,3,0
C05819,T100482,07/05/2024,S013,Home,45.15,4,10
C07384,T100483,04/09/2024,S023,Home,96.47,3,20
C01779,T100484,2023-11-29,S034,Home,145.68,4,0
C08497,T100485,2023-10-19,S034,Beauty,102.11,1,20
C05544,T100486,2024-11-08,S040,Clothing,171.07,3,20
C07816,T100487,11/20/2024,S003,Clothing,,4,0
C03337,T100488,08/05/2023,S015,Clothing,133.28,4,10
C05808,T100489,09/21/2024,S019,Home,139.98,4,0
C04880,T100490,07/18/2024,S017,Electronics,207.73,2,0
C06640,T100491,10/29/2024,S037,Beauty,161.39,4,10
C04239,T100492,12/04/2023,S030,Beauty,154.71,1,0
C07348,T100493,2024-08-31,S050,Beauty,,81,5
C00295,T100494,2024-03-14,S046,Toys,73.43,3,15
C06208,T100495,06/11/2024,S031,Electronics,22.25,4,0
C02179,T100496,09/18/2023,S023,Toys,144.69,2,20
C07238,T100497,2025-04-27,S016,Beauty,168.05,2,20
C05826,T100498,07/10/2023,S007,Toys,178.83,4,15
C06103,T100499,2024-11-25,S037,Electronics,142.95,2,15
C05854,T100500,2025-02-14,S026,Electronics,40.83,4,15
C01135,T100501,11/15/2024,S050,Toys,141.6,1,5
C02714,T100502,2024-10-09,S015,Beauty,76.43,16,20
C04026,T100503,02/29/2024,S016,Toys,98.56,1,0
C05019,T100504,2025-05-15,S048,Clothing,37.32,1,0
C08506,T100505,2024-03-15,S037,Home,69.52,4,10
C02660,T100506,11/02/2024,S041,Home,146.8,2,0
C02419,T100507,03/22/2025,S006,Toys,152.54,4,20
C04233,T100508,2025-05-16,S044,Electronics,150.53,2,0
C05388,T100509,2024-12-12,S011,Toys,119.98,2,0
C01958,T100510,2024-12-03,S049,Toys,133.4,2,10
C03157,T100511,12/01/2024,S041,Toys,51.71,4,0
C00946,T100512,08/12/2024,S034,Toys,61.62,1,15
C03979,T100513,2024-12-24,S003,Clothing,94.35,3,5
C05089,T100514,03/23/2025,S017,Toys,62.73,4,20
C07218,T100515,11/07/2023,S020,Beauty,6.43,2,20
C05676,T100516,2023-09-02,S047,Toys,97.9,4,20
C06390,T100517,2023-10-24,S025,Toys,24.66,4,5
C00251,T100518,2024-07-18,S032,Beauty,24.48,4,10
C02973,T100519,2025-02-27,S009,Electronics,111.02,2,10
C02162,T100520,2024-07-09,S004,Electronics,155.13,3,20
C07247,T100521,2024-05-05,S047,Electronics,176.87,4,0
C00755,T100522,2024-06-30,S026,Home,28.91,3,15
C08193,T100523,08/19/2024,S043,Home,101.47,4,0
C01670,T100524,2024-06-12,S007,Electronics,55.59,3,10
C06261,T100525,10/12/2024,S019,Home,84.24,4,10
C08447,T100526,06/15/2024,S040,Home,100.21,3,20
C02846,T100527,04/20/2025,S050,Home,72.38,3,5
C04511,T100528,09/27/2023,S038,Beauty,151.21,2,15
C05985,T100529,2024-08-20,S037,Home,86.96,1,15
C08354,T100530,2023-06-28,S012,Beauty,132.27,4,20
C03126,T100531,04/18/2025,S008,Clothing,141.58,2,10
C07738,T100532,01/19/2024,S026,Clothing,89.59,4,5
C08339,T100533,2023-11-13,S046,Home,27.29,3,20
C09799,T100534,2023-10-28,S048,Electronics,104.6,4,10
C03655,T100535,07/21/2024,S015,Beauty,102.17,3,20
C01820,T100536,01/04/2025,S041,Home,164.89,3,5
C05751,T100537,12/18/2024,S027,Home,99.35,1,5
C06326,T100538,12/11/2024,S038,Toys,143.57,1,0
C05240,T100539,03/01/2025,S006,Beauty,52.34,1,5
C03316,T100540,2025-04-28,S035,Home,171.08,1,5
C05611,T100541,2025-05-01,S032,Toys,,1,20
C06123,T100542,2025-05-04,S030,Clothing,108.08,3,15
C07541,T100543,2024-05-02,S030,Clothing,114.95,3,15
C09376,T100544,11/05/2024,S005,Clothing,,1,0
C03216,T100545,05/25/2025,S027,Electronics,123.38,4,20
C06104,T100546,06/12/2024,S022,Home,78.52,3,0
C08681,T100547,2024-11-20,S036,Electronics,174.5,3,0
C03614,T100548,12/08/2023,S020,Home,173.91,2,10
C03875,T100549,10/04/2024,S048,Home,145.84,3,20
C03669,T100550,05/08/2025,S013,Toys,,2,15
C06627,T100551,2023-12-17,S015,Toys,152.42,2,0
C03662,T100552,2025-04-27,S041,Toys,45.22,1,15
C06118,T100553,11/05/2023,S038,Clothing,78.29,3,0
C02320,T100554,2024-01-03,S004,Home,73.66,3,5
C07538,T100555,2025-02-28,S006,Electronics,65.58,4,10
C03300,T100556,2024-03-31,S032,Clothing,111.06,1,5
C07046,T100557,2024-08-16,S047,Clothing,138.95,3,0
C00467,T100558,09/03/2024,S028,Clothing,127.01,1,5
C08220,T100559,2024-04-18,S019,Beauty,127.53,3,0
C04358,T100560,2024-08-14,S034,Clothing,72.1,1,0
C04454,T100561,2025-03-25,S021,Clothing,144.95,3,5
C04818,T100562,2024-05-28,S035,Clothing,107.84,4,10
C09022,T100563,01/11/2025,S035,Home,5.0,4,20
C06835,T100564,2023-12-10,S026,Clothing,169.98,4,10
C02042,T100565,04/25/2024,S004,Toys,43.51,4,15
C02747,T100566,02/20/2025,S029,Electronics,95.69,1,5
C06158,T100567,2024-09-10,S022,Electronics,125.79,1,0
C00735,T100568,08/14/2023,S032,Beauty,130.63,2,10
C02656,T100569,2023-06-28,S033,Clothing,77.78,1,0
C04833,T100570,08/25/2024,S032,Toys,67.62,4,5
C03424,T100571,2023-07-16,S009,Beauty,122.41,3,20
C08155,T100572,2023-08-31,S048,Toys,80.25,1,10
C05409,T100573,07/05/2023,S004,Toys,5.0,2,5
C05902,T100574,2024-08-19,S025,Beauty,62.97,3,5
C07539,T100575,11/12/2024,S021,Electronics,135.17,4,10
C01392,T100576,01/06/2024,S041,Electronics,66.37,3,20
C08485,T100577,05/01/2025,S025,Home,169.27,3,5
C05409,T100578,2023-08-25,S021,Electronics,52.07,1,15
C03016,T100579,2025-05-03,S034,Toys,199.54,2,20
C02203,T100580,2024-11-15,S025,Electronics,80.99,1,15
C02840,T100581,02/08/2025,S035,Home,90.13,4,5
C04867,T100582,05/23/2024,S016,Electronics,156.04,3,10
C09198,T100583,07/20/2023,S039,Clothing,,1,20
C08195,T100584,2025-03-27,S022,Electronics,119.59,3,0
C04766,T100585,01/06/2025,S004,Home,48.86,2,20
C09858,T100586,2024-09-14,S015,Home,68.74,2,15
C09975,T100587,2023-11-27,S050,Clothing,142.7,2,10
C00601,T100588,06/05/2023,S024,Toys,122.21,4,0
C06581,T100589,2023-09-13,S029,Home,104.84,1,15
C02474,T100590,2024-10-07,S050,Beauty,143.27,4,5
C02774,T100591,2024-10-13,S036,Clothing,135.81,3,0
C09840,T100592,03/23/2024,S033,Home,87.18,2,20
C09452,T100593,2024-11-15,S025,Electronics,8.38,2,0
C02367,T100594,2025-02-13,S007,Home,107.01,4,5
C07612,T100595,2024-01-03,S010,Electronics,124.53,2,5
C07687,T100596,04/12/2025,S022,Beauty,104.16,2,15
C03789,T100597,03/01/2024,S015,Electronics,158.42,1,10
C03270,T100598,10/22/2024,S050,Home,118.93,1,15
C09068,T100599,07/31/2023,S001,Beauty,23.05,2,20
C08046,T100600,01/31/2024,S034,Beauty,5.0,3,10
C09800,T100601,05/29/2024,S030,Electronics,135.6,3,0
C03126,T100602,11/06/2023,S048,Clothing,90.72,2,20
C05533,T100603,06/01/2025,S050,Beauty,188.38,1,15
C07570,T100604,12/02/2023,S036,Toys,145.54,1,0
C05787,T100605,07/23/2024,S046,Home,106.83,1,5
C01077,T100606,03/29/2024,S046,Home,70.39,3,0
C01970,T100607,2023-09-16,S036,Home,225.66,3,10
C04630,T100608,03/26/2025,S002,Home,117.24,17,10
C02764,T100609,02/05/2024,S011,Toys,61.89,1,20
C06881,T100610,2025-04-16,S011,Electronics,75.56,3,5
C00491,T100611,2023-09-12,S029,Home,60.36,1,0
C08537,T100612,05/09/2024,S035,Home,117.63,3,15
C09290,T100613,11/30/2024,S018,Clothing,185.67,1,15
C03902,T100614,05/06/2025,S008,Clothing,144.0,4,0
C04586,T100615,2023-12-09,S029,Clothing,98.89,3,0
C02714,T100616,2023-12-14,S047,Toys,,4,20
C06497,T100617,2023-06-28,S042,Beauty,133.08,2,10
C06511,T100618,2024-02-19,S027,Home,118.96,2,10
C09455,T100619,2024-04-05,S010,Toys,24.37,1,10
C02174,T100620,2023-12-19,S030,Clothing,128.16,2,20
C07582,T100621,10/11/2023,S008,Toys,115.44,2,0
C00900,T100622,2024-05-15,S032,Home,26.06,3,20
C00052,T100623,2024-04-24,S035,Electronics,80.75,4,10
C09436,T100624,05/13/2024,S045,Toys,92.25,4,10
C06791,T100625,08/11/2024,S040,Toys,5.0,1,10
C02811,T100626,11/22/2024,S026,Electronics,119.92,1,15
C01354,T100627,10/15/2023,S023,Electronics,,4,0
C06046,T100628,09/22/2024,S022,Clothing,142.62,1,5
C09313,T100629,03/07/2024,S049,Clothing,147.94,1,20
C07664,T100630,2025-05-30,S019,Home,131.72,2,5
C06108,T100631,2025-03-07,S004,Clothing,61.86,3,0
C00620,T100632,2023-07-14,S030,Beauty,188.71,4,10
C08170,T100633,05/05/2025,S042,Toys,170.66,2,10
C04018,T100634,12/02/2024,S004,Clothing,74.06,4,15
C00396,T100635,2024-07-15,S025,Toys,38.0,4,15
C00188,T100636,2023-08-19,S001,Beauty,119.71,1,15
C08508,T100637,11/18/2024,S048,Electronics,84.47,3,15
C00560,T100638,2024-03-15,S042,Beauty,97.94,2,15
C09329,T100639,11/30/2024,S013,Beauty,100.78,1,5
C08313,T100640,2025-02-18,S035,Electronics,105.36,4,20
C01106,T100641,02/26/2025,S047,Clothing,150.07,4,20
C09853,T100642,12/13/2023,S024,Electronics,66.12,4,5
C07930,T100643,2023-10-24,S012,Home,158.96,3,20
C01906,T100644,07/28/2024,S047,Home,141.74,4,10
C01032,T100645,01/07/2025,S047,Toys,5.0,3,15
C05502,T100646,2024-02-25,S041,Toys,28.11,3,15
C00155,T100647,2023-06-09,S049,Electronics,,1,0
C08368,T100648,2024-09-22,S050,Beauty,5.0,4,20
C01212,T100649,2024-12-24,S019,Clothing,117.83,2,5
C02284,T100650,2025-05-12,S031,Home,73.29,1,0
C08214,T100651,04/26/2024,S042,Beauty,,4,0
C03524,T100652,02/02/2024,S007,Beauty,64.01,2,10
C05841,T100653,2024-06-16,S017,Home,62.34,1,15
C06886,T100654,2023-07-20,S025,Home,140.54,1,20
C07240,T100655,06/01/2025,S033,Beauty,90.01,2,15
C00320,T100656,2025-03-28,S041,Clothing,110.74,1,5
C06690,T100657,07/28/2024,S018,Electronics,120.39,1,5
C06678,T100658,08/17/2023,S022,Home,131.85,3,10
C07878,T100659,2024-03-01,S014,Clothing,122.57,2,0
C09506,T100660,2023-09-12,S034,Clothing,19.18,1,5
C02433,T100661,2024-04-30,S020,Clothing,109.45,4,15
C06989,T100662,2024-09-25,S033,Toys,118.9,3,10
C04714,T100663,03/22/2024,S019,Clothing,113.29,2,15
C04807,T100664,2024-04-16,S045,Electronics,140.7,4,20
C09928,T100665,2024-03-07,S016,Beauty,54.32,3,0
C03157,T100666,2023-08-07,S047,Beauty,138.15,1,15
C04419,T100667,2025-05-18,S013,Toys,157.88,3,10
C02114,T100668,06/16/2023,S019,Clothing,99.46,3,5
C09679,T100669,2024-05-24,S037,Beauty,175.09,2,5
C04734,T100670,2023-06-28,S020,Toys,80.14,2,5
C04086,T100671,2024-07-22,S008,Toys,89.5,3,10
C02019,T100672,05/03/2025,S047,Toys,96.13,2,5
C02372,T100673,2023-08-02,S020,Toys,127.71,61,0
C07839,T100674,04/07/2025,S031,Clothing,110.98,45,15
C00547,T100675,2023-07-16,S018,Clothing,,3,15
C03219,T100676,07/17/2024,S024,Electronics,84.28,1,20
C01743,T100677,2024-07-11,S018,Toys,106.34,3,0
C04200,T100678,02/15/2024,S031,Clothing,28.55,3,10
C04359,T100679,12/02/2023,S017,Toys,50.33,1,10
C07686,T100680,2025-03-12,S014,Toys,66.87,1,20
C04037,T100681,2024-08-18,S010,Beauty,,3,0
C09781,T100682,12/12/2024,S036,Home,217.89,3,0
C03410,T100683,2024-02-07,S007,Toys,135.64,1,0
C06145,T100684,2025-03-23,S037,Clothing,81.05,1,20
C02506,T100685,2024-04-30,S040,Beauty,133.71,3,5
C04955,T100686,2024-10-30,S029,Clothing,61.88,4,0
C03411,T100687,09/15/2023,S001,Toys,121.48,4,10
C07144,T100688,2024-12-31,S015,Beauty,60.06,3,10
C09096,T100689,08/12/2023,S037,Electronics,83.29,4,20
C01848,T100690,2024-02-24,S031,Clothing,117.25,2,5
C03395,T100691,2024-05-24,S011,Home,5.0,4,20
C03364,T100692,07/01/2024,S033,Clothing,29.28,3,5
C02197,T100693,2024-03-19,S034,Electronics,25.75,4,20
C09832,T100694,05/15/2024,S048,Home,208.87,2,10
C06501,T100695,01/17/2024,S007,Home,107.11,3,5
C06925,T100696,12/20/2023,S010,Electronics,182.46,1,20
C07493,T100697,01/26/2024,S027,Beauty,73.86,3,15
C05860,T100698,2024-08-09,S007,Clothing,50.24,4,15
C05761,T100699,2023-11-29,S028,Electronics,103.33,3,15
C09809,T100700,05/12/2025,S043,Home,222.07,4,15
C09385,T100701,12/21/2024,S041,Electronics,84.01,2,5
C07420,T100702,10/20/2023,S038,Home,82.52,1,0
C00996,T100703,2023-10-01,S023,Home,121.94,4,0
C02455,T100704,2023-11-10,S004,Clothing,5.0,3,0
C03195,T100705,2025-04-29,S023,Toys,,3,15
C00680,T100706,2025-06-04,S038,Clothing,59.92,3,15
C01672,T100707,2023-11-04,S032,Toys,134.45,3,0
C08798,T100708,2023-11-02,S022,Beauty,60.93,4,5
C03418,T100709,12/27/2024,S010,Electronics,33.49,2,15
C08170,T100710,2023-07-04,S026,Beauty,31.72,3,5
C02483,T100711,2023-10-27,S014,Toys,167.76,1,10
C01740,T100712,09/23/2023,S022,Beauty,82.5,1,5
C00619,T100713,2023-08-23,S037,Beauty,16.96,1,15
C05042,T100714,01/01/2024,S019,Electronics,89.76,3,20
C02595,T100715,12/12/2024,S008,Home,28.34,4,10
C01563,T100716,01/01/2025,S044,Beauty,86.29,1,0
C02151,T100717,04/23/2025,S012,Beauty,95.99,4,20
C06008,T100718,02/10/2024,S034,Clothing,51.76,1,15
C05366,T100719,07/04/2023,S040,Clothing,144.54,2,10
C06601,T100720,2024-04-16,S030,Home,58.35,1,15
C04109,T100721,12/29/2024,S026,Clothing,170.14,4,10
C02114,T100722,02/14/2025,S044,Toys,5.0,1,10
C08752,T100723,2023-12-03,S049,Electronics,,3,20
C05671,T100724,2025-04-10,S005,Beauty,151.54,3,5
C07383,T100725,2024-11-22,S029,Electronics,101.09,2,0
C07221,T100726,2024-10-04,S030,Toys,119.45,3,5
C02835,T100727,2024-09-12,S015,Home,48.35,3,20
C08865,T100728,2025-01-25,S006,Toys,112.49,4,10
C05054,T100729,2024-12-17,S038,Home,194.86,3,15
C00216,T100730,2024-07-14,S046,Clothing,175.99,4,0
C00474,T100731,10/06/2024,S015,Home,91.5,2,15
C09747,T100732,2023-12-30,S028,Beauty,25.15,3,15
C04004,T100733,02/26/2024,S037,Toys,46.61,3,10
C02188,T100734,2023-12-03,S049,Toys,112.64,2,15
C09337,T100735,12/12/2023,S024,Toys,89.76,1,20
C07231,T100736,09/23/2024,S006,Electronics,135.21,1,5
C03534,T100737,05/18/2024,S022,Toys,191.87,3,10
C01022,T100738,11/25/2024,S032,Beauty,158.74,3,5
C00968,T100739,04/13/2025,S020,Home,89.0,3,15
C09048,T100740,2024-05-12,S042,Clothing,30.98,1,0
C06647,T100741,07/13/2024,S034,Electronics,83.45,4,15
C05795,T100742,2024-10-02,S034,Beauty,139.29,3,0
C09625,T100743,2023-11-04,S006,Home,100.43,1,20
C06477,T100744,2024-11-08,S012,Electronics,148.34,1,15
C09039,T100745,2024-12-15,S028,Clothing,93.61,3,10
C01290,T100746,2024-12-11,S021,Clothing,122.32,3,5
C03327,T100747,05/22/2024,S021,Clothing,40.77,2,20
C00062,T100748,2024-08-05,S036,Home,77.27,2,5
C05935,T100749,2025-06-01,S019,Beauty,75.49,4,0
C00989,T100750,2024-04-03,S035,Electronics,82.64,3,0
C04550,T100751,2025-04-09,S011,Electronics,116.92,4,0
C03618,T100752,12/23/2023,S045,Clothing,81.35,3,20
C09096,T100753,2025-02-12,S035,Electronics,134.48,3,10
C07287,T100754,08/28/2023,S046,Home,,4,10
C08261,T100755,2023-07-02,S033,Electronics,166.12,4,0
C00715,T100756,2025-05-01,S023,Beauty,108.81,1,5
C05081,T100757,2024-03-02,S036,Toys,106.1,2,5
C06563,T100758,2024-01-14,S033,Beauty,129.89,1,20
C09936,T100759,2024-08-27,S006,Toys,102.93,1,5
C01085,T100760,03/16/2025,S023,Clothing,149.63,1,10
C04718,T100761,12/17/2023,S046,Toys,162.1,3,15
C05654,T100762,12/09/2023,S022,Toys,121.62,2,5
C02138,T100763,2025-04-10,S002,Beauty,120.08,3,20
C09797,T100764,2023-07-31,S036,Home,107.18,4,5
C02669,T100765,2024-11-29,S019,Beauty,70.0,2,10
C02954,T100766,08/24/2023,S037,Beauty,54.9,4,10
C08470,T100767,2023-12-21,S047,Beauty,144.63,1,5
C00397,T100768,08/19/2024,S048,Beauty,87.73,2,5
C04665,T100769,2024-01-24,S022,Electronics,143.84,1,0
C05754,T100770,2024-08-20,S041,Toys,49.22,3,5
C05721,T100771,07/22/2023,S001,Electronics,178.44,2,0
C09883,T100772,2024-02-17,S025,Clothing,26.96,2,0
C08330,T100773,01/16/2025,S041,Toys,132.68,1,15
C03473,T100774,05/23/2024,S002,Beauty,59.33,3,20
C00775,T100775,07/08/2024,S041,Home,63.5,4,15
C00587,T100776,06/20/2024,S043,Electronics,130.04,3,0
C09294,T100777,2024-09-30,S023,Clothing,97.48,2,10
C01914,T100778,2024-03-21,S021,Beauty,64.58,3,5
C03153,T100779,10/18/2024,S030,Clothing,107.55,2,10
C03360,T100780,2024-11-16,S039,Home,103.71,3,5
C01040,T100781,05/15/2025,S035,Electronics,133.54,3,5
C05447,T100782,10/13/2024,S041,Toys,103.66,4,15
C05858,T100783,10/29/2023,S028,Home,75.16,4,15
C06640,T100784,2025-05-18,S016,Electronics,114.85,3,0
C08743,T100785,01/09/2025,S012,Beauty,244.79,3,10
C08660,T100786,2024-11-04,S016,Home,8.21,1,10
C06211,T100787,2025-03-05,S029,Toys,53.47,4,15
C07231,T100788,2023-08-17,S022,Home,113.45,4,5
C06927,T100789,2024-05-29,S049,Beauty,64.76,2,20
C07505,T100790,2024-05-31,S006,Beauty,85.19,2,0
C00101,T100791,2024-08-09,S004,Electronics,151.87,1,10
C01019,T100792,12/31/2023,S047,Home,47.82,3,5
C06958,T100793,07/18/2024,S006,Beauty,72.66,3,15
C06100,T100794,05/02/2025,S023,Beauty,151.5,1,10
C06680,T100795,06/05/2024,S006,Home,159.56,2,5
C01886,T100796,2024-09-30,S038,Home,47.31,51,20
C07543,T100797,04/26/2024,S032,Toys,199.05,4,5
C02508,T100798,2023-07-28,S002,Clothing,,4,0
C09765,T100799,03/21/2025,S036,Clothing,35.22,4,15
C03779,T100800,04/08/2025,S009,Clothing,103.17,2,5
C04631,T100801,2023-09-20,S039,Beauty,109.01,1,20
C09548,T100802,07/19/2024,S010,Clothing,103.52,1,20
C05470,T100803,2024-03-24,S046,Home,47.61,2,10
C04415,T100804,2023-06-06,S033,Toys,88.8,4,20
C00623,T100805,11/16/2024,S003,Clothing,71.01,4,20
C00596,T100806,2024-10-22,S041,Clothing,116.61,83,0
C07432,T100807,08/03/2024,S029,Clothing,61.24,4,5
C02060,T100808,09/12/2023,S041,Beauty,57.4,4,20
C01506,T100809,08/20/2024,S031,Toys,93.26,3,15
C07569,T100810,2024-05-29,S044,Electronics,141.54,3,20
C08174,T100811,2025-02-02,S037,Clothing,45.51,2,15
C09326,T100812,07/09/2023,S033,Toys,110.71,4,20
C08137,T100813,2024-03-02,S029,Clothing,31.04,3,10
C09087,T100814,09/24/2024,S013,Beauty,92.89,2,20
C09670,T100815,2024-05-24,S022,Electronics,101.24,1,20
C04381,T100816,08/08/2024,S044,Clothing,110.07,2,10
C07548,T100817,08/04/2024,S025,Toys,197.78,3,10
C03540,T100818,04/12/2025,S012,Clothing,121.42,4,5
C09713,T100819,03/05/2024,S026,Beauty,104.86,3,20
C01222,T100820,2023-10-15,S048,Clothing,183.69,1,0
C06847,T100821,04/04/2024,S009,Home,59.75,3,10
C03846,T100822,2023-10-11,S015,Clothing,118.67,2,0
C09343,T100823,12/22/2023,S018,Electronics,173.69,1,0
C00269,T100824,05/02/2024,S007,Home,5.0,2,10
C09653,T100825,2025-04-19,S015,Beauty,135.88,4,0
C08225,T100826,2025-02-26,S009,Toys,148.94,4,20
C05303,T100827,2023-07-20,S033,Toys,79.56,3,15
C01346,T100828,01/06/2025,S003,Electronics,71.35,4,10
C08913,T100829,05/28/2024,S012,Clothing,73.14,4,15
C09081,T100830,2025-03-01,S034,Electronics,47.92,4,5
C03802,T100831,05/30/2024,S033,Clothing,74.91,4,10
C03639,T100832,2024-11-04,S039,Clothing,93.71,3,10
C08767,T100833,05/07/2024,S019,Toys,175.94,2,20
C05244,T100834,2024-10-22,S009,Home,67.35,2,15
C03793,T100835,10/17/2023,S014,Home,130.22,4,20
C05220,T100836,2023-11-03,S034,Clothing,58.74,3,0
C05136,T100837,2024-12-24,S029,Electronics,120.42,3,5
C04446,T100838,2023-07-06,S020,Beauty,108.54,3,15
C00663,T100839,2024-03-05,S039,Clothing,90.32,1,10
C05317,T100840,2024-10-04,S042,Clothing,86.19,4,10
C02230,T100841,04/22/2025,S024,Clothing,,4,0
C06551,T100842,10/26/2024,S006,Home,73.75,3,20
C08724,T100843,2024-09-09,S005,Beauty,152.33,3,0
C07011,T100844,09/18/2023,S009,Beauty,5.0,2,10
C09956,T100845,2024-11-30,S036,Beauty,68.86,2,15
C08082,T100846,08/23/2023,S022,Clothing,144.77,1,0
C00264,T100847,03/07/2024,S040,Beauty,107.34,3,10
C09743,T100848,2025-02-14,S025,Toys,91.1,2,20
C07088,T100849,11/03/2023,S039,Home,151.21,4,5
C03515,T100850,09/30/2024,S039,Electronics,118.32,3,20
C06058,T100851,2023-08-08,S019,Clothing,144.21,3,10
C01801,T100852,05/11/2025,S036,Electronics,150.7,1,10
C08669,T100853,12/18/2023,S029,Clothing,92.32,3,5
C09333,T100854,2024-05-20,S007,Beauty,135.85,1,20
C00776,T100855,06/19/2023,S005,Clothing,70.89,2,15
C09502,T100856,2025-02-16,S029,Clothing,105.92,3,5
C06695,T100857,03/13/2025,S047,Electronics,49.3,4,10
C07831,T100858,05/10/2024,S017,Clothing,67.74,1,5
C04017,T100859,2025-03-01,S009,Beauty,87.03,2,0
C04284,T100860,10/13/2023,S033,Clothing,151.98,1,5
C04045,T100861,05/07/2024,S038,Electronics,17.09,1,5
C02553,T100862,04/21/2024,S034,Toys,,4,20
C07923,T100863,2025-02-01,S033,Home,102.22,2,15
C06238,T100864,11/19/2023,S049,Clothing,156.96,4,0
C00417,T100865,2025-03-10,S013,Electronics,162.64,1,10
C05521,T100866,2025-05-28,S021,Beauty,126.43,2,20
C03980,T100867,10/26/2024,S009,Beauty,,3,20
C03036,T100868,2023-08-20,S037,Home,51.85,3,10
C08010,T100869,08/29/2023,S029,Home,42.44,3,0
C04354,T100870,04/25/2024,S045,Clothing,20.24,1,5
C00287,T100871,2023-12-15,S038,Beauty,55.03,2,10
C07692,T100872,2024-11-01,S037,Home,65.14,4,5
C07615,T100873,2024-08-27,S040,Home,68.91,3,15
C06975,T100874,2024-12-10,S037,Electronics,34.46,1,5
C00496,T100875,2024-08-14,S027,Home,75.9,2,5
C06226,T100876,12/10/2024,S048,Toys,72.77,1,15
C06862,T100877,07/28/2023,S037,Clothing,63.32,4,0
C06599,T100878,03/02/2024,S044,Clothing,138.74,4,0
C05131,T100879,2025-05-18,S013,Clothing,53.48,1,20
C01748,T100880,2023-09-03,S050,Electronics,155.14,1,10
C03140,T100881,2025-05-14,S044,Clothing,121.01,1,20
C00028,T100882,2024-01-31,S043,Toys,93.13,3,10
C04999,T100883,04/14/2024,S046,Electronics,69.68,4,5
C08842,T100884,2024-11-14,S035,Electronics,172.67,4,0
C09381,T100885,2024-03-16,S025,Beauty,115.53,4,5
C02513,T100886,02/10/2025,S046,Home,47.49,4,15
C06020,T100887,04/12/2025,S021,Clothing,50.52,1,0
C01102,T100888,02/20/2024,S027,Electronics,32.87,1,10
C06683,T100889,2023-06-27,S017,Toys,128.08,1,5
C09545,T100890,05/20/2024,S022,Toys,99.62,3,5
C08050,T100891,05/23/2025,S003,Clothing,104.19,2,0
C02690,T100892,2024-05-04,S008,Clothing,120.98,3,10
C01820,T100893,03/25/2024,S046,Clothing,74.43,1,5
C06107,T100894,2025-02-05,S033,Clothing,152.61,3,10
