SaleID,Date,CustomerID,ProductTier,Region,Revenue,ContractLength
S00485,04/12/2024,C2345,Pro,SW,3063.88,12
S00486,03/25/2024,C1220,Enterprise,MidWest,13762.41,12
S00487,03/12/2024,C1798,Basic,NW,476.68,12
S00488,01/18/2024,C5683,Basic,NW,494.73,6
S00489,03/12/2024,C1174,Enterprise,East,12550.5,12
S00490,03/30/2024,C3254,Enterprise,Central,12142.3,24
S00491,06/13/2024,C2577,Pro,North,1908.59,36
S00492,05/10/2024,C2409,Pro,North,3036.94,6
S00493,04/12/2024,C2285,Basic,NE,630.61,12
S00494,06/22/2024,C2918,Basic,South,427.75,6
S00495,05/17/2024,C1370,Pro,SE,3441.61,24
S00496,03/25/2024,C2469,Basic,South,557.5,6
S00497,01/08/2024,C2604,Pro,SE,3321.4,6
S00498,01/30/2024,C2712,Basic,South,687.44,12
S00499,03/07/2024,C2619,Enterprise,North,18008.91,6
S00500,02/15/2024,C2086,Enterprise,Central,15336.01,24
S00501,05/28/2024,C3416,Pro,Central,3268.31,24
S00502,03/08/2024,C4775,Pro,MidWest,3676.88,12
S00503,01/10/2024,C1501,Basic,MidWest,674.0,12
S00504,01/28/2024,C4682,Enterprise,East,13803.46,6
S00505,06/01/2024,C2848,Pro,SE,3143.62,12
S00506,04/21/2024,C2101,Basic,SE,806.1,6
S00507,03/29/2024,C1257,Enterprise,SE,14754.8,12
S00508,03/21/2024,C1965,Enterprise,MidWest,14546.04,12
S00509,04/21/2024,C2672,Enterprise,South,10802.29,12
S00510,06/04/2024,C4003,Pro,SW,3067.01,24
S00511,05/10/2024,C3454,Pro,MidWest,2940.66,12
S00512,01/30/2024,C4537,Pro,North,3314.61,12
S00513,04/08/2024,C2260,Enterprise,NW,16353.62,24
S00514,05/27/2024,C1518,Enterprise,NE,5132.1,12
S00515,02/18/2024,C2303,Basic,SW,369.31,12
S00516,03/06/2024,C4880,Basic,South,483.86,12
S00517,01/12/2024,C4097,Basic,South,457.48,6
S00518,04/21/2024,C1062,Enterprise,NE,9827.81,6
S00519,01/01/2024,C2403,Enterprise,SE,5799.06,24
S00520,05/13/2024,C4068,Basic,North,662.47,12
S00521,05/17/2024,C1287,Pro,SE,4285.74,6
S00522,06/24/2024,C5366,Basic,SE,575.71,12
S00523,06/20/2024,C2434,Enterprise,NW,12071.71,12
S00524,02/20/2024,C4443,Enterprise,NW,22346.69,6
S00525,04/03/2024,C1889,Enterprise,Central,11404.96,
S00526,04/20/2024,C1694,Pro,West,3348.18,12
S00527,01/18/2024,C2290,Pro,West,2367.9,12
S00528,06/19/2024,C2734,Basic,MidWest,502.42,
S00529,03/25/2024,C1599,Basic,SE,548.67,12
S00530,06/08/2024,C2259,Enterprise,NE,7514.06,12
S00531,03/21/2024,C4400,Enterprise,SE,12888.04,12
S00532,06/18/2024,C1888,Enterprise,North,16254.69,6
S00533,02/01/2024,C4560,Enterprise,East,8728.66,6
S00534,03/17/2024,C2878,Pro,NE,2245.71,12
S00535,05/09/2024,C2361,Pro,West,3200.94,6
S00536,03/20/2024,C3180,Enterprise,SW,12326.74,6
S00537,06/19/2024,C5261,Enterprise,Central,8852.03,24
S00538,04/14/2024,C5546,Basic,Central,502.96,12
S00539,03/24/2024,C5348,Pro,MidWest,3348.03,12
S00540,04/13/2024,C5847,Basic,SE,724.43,6
S00541,06/27/2024,C5797,Enterprise,NE,15421.23,12
S00542,03/16/2024,C3703,Pro,North,3008.85,12
S00543,05/21/2024,C4711,Basic,SW,471.55,
S00544,02/02/2024,C2289,Pro,MidWest,3919.3,12
S00545,02/19/2024,C5868,Pro,South,3260.73,12
S00546,04/17/2024,C5365,Basic,MidWest,583.57,12
S00547,06/19/2024,C5647,Basic,South,522.25,6
S00548,04/07/2024,C2766,Pro,West,3731.45,12
S00549,06/22/2024,C4678,Pro,North,3302.47,12
S00550,02/14/2024,C4480,Pro,South,1873.61,
S00551,06/06/2024,C2410,Pro,NW,2769.42,12
S00552,05/25/2024,C4646,Enterprise,North,13712.3,12
S00553,03/18/2024,C3287,Pro,SE,3354.71,12
S00554,04/13/2024,C3586,Pro,SE,3122.12,6
S00555,05/20/2024,C3131,Enterprise,MidWest,21652.01,6
S00556,01/01/2024,C5966,Pro,West,3318.43,12
S00557,03/18/2024,C2754,Basic,South,547.16,12
S00558,03/14/2024,C1164,Basic,SE,398.59,6
S00559,02/23/2024,C2607,Pro,East,3120.09,24
S00560,04/20/2024,C4324,Pro,East,2828.2,6
S00561,05/28/2024,C3421,Pro,South,1348.13,6
S00562,06/04/2024,C4076,Basic,West,368.68,24
S00563,06/16/2024,C5386,Basic,East,572.3,12
S00564,03/23/2024,C4808,Basic,SE,565.33,12
S00565,04/29/2024,C1745,Basic,West,441.07,12
S00566,04/23/2024,C5762,Pro,South,2553.2,6
S00567,04/23/2024,C1944,Basic,North,386.65,12
S00568,06/21/2024,C2038,Pro,West,3791.85,24
S00569,02/24/2024,C1440,Enterprise,SE,10952.98,12
S00570,05/10/2024,C2882,Basic,North,442.96,36
S00571,05/01/2024,C5370,Pro,SW,3812.49,6
S00572,02/13/2024,C1927,Pro,MidWest,3796.44,36
S00573,06/17/2024,C5588,Basic,Central,482.03,12
S00574,01/22/2024,C4926,Pro,SW,3010.09,6
S00575,03/13/2024,C4232,Enterprise,North,17354.98,6
S00576,05/11/2024,C5756,Enterprise,Central,12951.54,6
S00577,06/18/2024,C2107,Basic,MidWest,490.02,12
S00578,06/11/2024,C1432,Enterprise,NE,14019.39,12
S00579,06/07/2024,C5243,Pro,SW,3549.65,6
S00580,03/26/2024,C2472,Basic,SE,641.7,12
S00581,01/24/2024,C5415,Pro,West,3916.9,12
S00582,03/01/2024,C2898,Enterprise,West,20081.21,12
S00583,06/21/2024,C2035,Pro,Central,2123.79,6
S00584,03/20/2024,C2970,Basic,Central,629.23,12
S00585,02/27/2024,C1415,Pro,Central,2458.99,6
S00586,02/20/2024,C5164,Basic,South,321.8,12
S00587,02/07/2024,C5971,Basic,SE,415.08,12
S00588,01/07/2024,C5453,Basic,Central,490.83,24
S00589,01/12/2024,C1607,Basic,East,296.26,
S00590,03/03/2024,C2978,Basic,MidWest,571.2,
S00591,05/01/2024,C5415,Basic,Central,583.21,12
S00592,06/05/2024,C5524,Pro,East,2694.2,24
S00593,01/19/2024,C1684,Basic,South,383.4,12
S00594,04/26/2024,C3778,Basic,East,592.31,6
S00595,04/16/2024,C5301,Enterprise,NE,10383.02,12
S00596,06/10/2024,C5403,Pro,NE,1703.57,12
S00597,05/27/2024,C1766,Pro,East,2948.43,12
S00598,02/19/2024,C3127,Basic,SE,502.66,12
S00599,06/27/2024,C3139,Basic,South,531.34,12
S00600,04/08/2024,C3720,Basic,West,576.79,36
S00601,05/06/2024,C5496,Basic,East,588.97,36
S00602,04/12/2024,C2115,Basic,North,373.58,6
S00603,03/03/2024,C2460,Basic,NW,296.16,12
S00604,02/07/2024,C1360,Basic,MidWest,545.97,12
S00605,06/16/2024,C4503,Basic,MidWest,504.96,12
S00606,06/25/2024,C5018,Pro,SE,2633.62,12
S00607,01/02/2024,C2681,Basic,Central,485.52,24
S00608,01/28/2024,C2144,Basic,NW,416.37,12
S00609,04/18/2024,C2806,Pro,West,4381.74,12
S00610,02/26/2024,C1732,Pro,South,1390.93,6
S00611,02/15/2024,C5243,Basic,NE,542.33,6
S00612,06/27/2024,C2210,Pro,Central,1971.9,12
S00613,05/12/2024,C4623,Pro,NE,2471.17,
S00614,04/28/2024,C1585,Basic,West,456.09,36
S00615,01/13/2024,C4458,Enterprise,NW,10091.65,12
S00616,05/22/2024,C5478,Enterprise,SE,13866.53,12
S00617,03/04/2024,C1656,Basic,SW,237.18,6
S00618,02/01/2024,C3636,Basic,NE,346.69,24
S00619,04/26/2024,C4775,Enterprise,NW,5725.49,12
S00620,02/04/2024,C2348,Pro,East,2023.0,12
S00621,04/28/2024,C3263,Basic,SW,420.45,12
S00622,06/19/2024,C3766,Basic,NE,499.39,6
S00623,05/15/2024,C1245,Basic,South,435.66,24
S00624,05/23/2024,C1271,Pro,MidWest,2304.23,
S00625,06/01/2024,C1094,Pro,SW,2580.83,6
S00626,03/22/2024,C1223,Basic,East,430.19,36
S00627,04/23/2024,C1198,Pro,West,2702.9,12
S00628,06/05/2024,C1248,Pro,North,2732.76,6
S00629,05/09/2024,C1685,Basic,East,422.02,12
S00630,04/19/2024,C3641,Basic,West,342.49,
S00631,05/20/2024,C2351,Pro,West,2961.6,
S00632,04/24/2024,C5799,Enterprise,NW,19178.48,24
S00633,02/10/2024,C1664,Pro,MidWest,2151.49,12
S00634,05/01/2024,C1676,Pro,NE,2912.37,6
S00635,04/25/2024,C2559,Basic,SW,455.63,12
S00636,03/07/2024,C4938,Pro,Central,3464.1,12
S00637,03/04/2024,C1804,Pro,SW,2306.14,6
S00638,06/12/2024,C4596,Basic,MidWest,478.41,12
S00639,03/11/2024,C5415,Basic,SW,487.63,12
S00640,05/13/2024,C4043,Basic,West,525.46,36
S00641,05/04/2024,C1468,Basic,SW,389.87,12
S00642,06/09/2024,C5955,Basic,North,530.4,12
S00643,03/02/2024,C1211,Basic,North,446.73,12
S00644,03/11/2024,C2226,Basic,SW,551.42,6
S00645,04/22/2024,C3894,Basic,NW,1380.65,6
S00646,01/20/2024,C3562,Enterprise,SE,21264.42,12
S00647,03/14/2024,C4105,Pro,NW,1712.55,6
S00648,03/01/2024,C1943,Pro,SW,3434.7,
S00649,03/10/2024,C5128,Pro,SE,3250.39,24
S00650,03/26/2024,C3374,Pro,South,3368.82,24
S00651,03/22/2024,C3393,Basic,West,605.32,24
S00652,05/18/2024,C3136,Pro,Central,1561.7,12
S00653,01/21/2024,C2304,Pro,West,4733.23,6
S00654,02/05/2024,C1696,Pro,South,3415.16,12
S00655,02/08/2024,C5470,Pro,West,4543.45,12
S00656,02/29/2024,C2211,Basic,Central,686.51,12
S00657,04/08/2024,C5918,Basic,NE,542.83,12
S00658,06/26/2024,C5721,Basic,East,525.79,12
S00659,02/09/2024,C5423,Pro,SE,3599.61,12
S00660,06/29/2024,C4905,Pro,West,1175.15,6
S00661,02/24/2024,C3352,Basic,Central,491.19,12
S00662,01/17/2024,C5023,Enterprise,SE,19844.43,
S00663,04/16/2024,C5278,Pro,Central,4222.42,12
S00664,04/14/2024,C1627,Basic,North,468.55,12
S00665,03/25/2024,C2233,Basic,NE,536.07,12
S00666,05/18/2024,C2439,Basic,East,557.25,12
S00667,04/29/2024,C3367,Basic,East,491.78,6
S00668,04/16/2024,C5107,Basic,SE,406.64,24
S00669,01/16/2024,C1347,Basic,NW,433.75,12
S00670,02/22/2024,C3573,Basic,MidWest,395.53,12
S00671,04/17/2024,C4108,Basic,MidWest,348.76,
S00672,04/09/2024,C4841,Enterprise,North,14151.51,6
S00673,05/29/2024,C1330,Basic,SE,721.68,12
S00674,06/27/2024,C5154,Pro,SE,3197.22,24
S00675,01/06/2024,C4560,Pro,East,2770.42,24
S00676,05/27/2024,C4828,Enterprise,MidWest,16864.33,6
S00677,04/07/2024,C1215,Basic,NW,417.41,12
S00678,05/02/2024,C1361,Basic,West,333.92,
S00679,01/02/2024,C5908,Enterprise,West,11554.03,24
S00680,03/31/2024,C1400,Enterprise,West,9348.63,12
S00681,03/17/2024,C1022,Enterprise,Central,5755.62,36
S00682,04/09/2024,C3140,Basic,NW,444.98,36
S00683,04/17/2024,C3012,Basic,South,548.81,12
S00684,05/17/2024,C4095,Pro,South,3315.74,12
S00685,05/19/2024,C3829,Enterprise,SW,16356.37,12
S00686,06/03/2024,C3797,Pro,MidWest,4335.49,12
S00687,02/26/2024,C1726,Pro,SW,2558.09,12
S00688,05/04/2024,C3961,Basic,NW,543.28,6
S00689,02/26/2024,C5226,Pro,MidWest,2689.34,24
S00690,03/10/2024,C3253,Basic,South,642.19,36
S00691,04/21/2024,C5342,Basic,SE,419.15,6
S00692,05/04/2024,C2228,Pro,MidWest,3594.67,12
S00693,01/08/2024,C4319,Pro,North,3199.81,6
S00694,04/09/2024,C4094,Basic,North,621.93,12
S00695,03/27/2024,C5612,Basic,NW,500.93,12
S00696,06/20/2024,C2007,Pro,SW,2810.7,12
S00697,06/22/2024,C2931,Basic,South,464.26,36
S00698,04/13/2024,C4383,Pro,South,2877.42,36
S00699,02/12/2024,C2222,Basic,East,313.47,12
S00700,04/29/2024,C3207,Pro,East,2582.95,12
S00701,02/02/2024,C5191,Pro,North,2534.36,6
S00702,06/08/2024,C2866,Basic,NW,385.96,12
S00703,05/16/2024,C3634,Basic,SW,443.9,24
S00704,01/07/2024,C4027,Basic,South,410.21,
S00705,04/10/2024,C1401,Basic,West,448.66,
S00706,05/31/2024,C3999,Enterprise,NE,18122.32,6
S00707,05/24/2024,C3540,Basic,NE,562.7,12
S00708,06/18/2024,C2394,Enterprise,SW,22893.39,6
S00709,01/07/2024,C5725,Basic,South,530.81,24
S00710,01/22/2024,C4074,Pro,SE,1783.65,24
S00711,06/13/2024,C1343,Pro,North,2736.64,36
S00712,04/19/2024,C5526,Pro,West,2488.75,12
S00713,02/04/2024,C1322,Pro,SW,2214.06,6
S00714,04/28/2024,C4848,Pro,NE,3858.36,12
S00715,02/16/2024,C1434,Basic,SE,545.45,36
S00716,01/13/2024,C4331,Enterprise,MidWest,15351.61,6
S00717,03/07/2024,C2703,Enterprise,SW,7579.93,24
S00718,04/07/2024,C2969,Enterprise,East,14590.33,12
S00719,03/24/2024,C4360,Basic,East,732.63,6
S00720,02/24/2024,C5932,Pro,Central,2330.57,12
S00721,04/26/2024,C5573,Enterprise,SW,13909.62,6
S00722,03/24/2024,C4768,Basic,NW,1916.65,6
S00723,03/27/2024,C3908,Basic,NW,456.14,6
S00724,04/07/2024,C1139,Pro,West,2632.18,12
S00725,03/12/2024,C5307,Pro,North,2817.04,12
S00726,04/17/2024,C2513,Enterprise,South,16732.97,12
S00727,03/05/2024,C2030,Basic,West,406.44,12
S00728,01/21/2024,C1528,Pro,MidWest,3738.65,6
S00729,04/30/2024,C1497,Basic,SW,460.56,12
S00730,01/05/2024,C3193,Basic,Central,520.63,12
S00731,05/18/2024,C1384,Basic,NW,458.33,36
S00732,01/14/2024,C2002,Enterprise,SW,8322.32,12
S00733,03/30/2024,C4208,Pro,Central,1243.37,12
S00734,02/27/2024,C3071,Pro,NE,3182.97,12
S00735,06/15/2024,C5330,Basic,South,318.42,6
S00736,01/18/2024,C2017,Enterprise,SE,18822.08,12
S00737,06/15/2024,C5553,Basic,East,512.71,12
S00738,01/11/2024,C5335,Enterprise,East,25121.03,12
S00739,01/08/2024,C1040,Pro,Central,2533.02,12
S00740,03/04/2024,C3143,Basic,MidWest,2020.39,12
S00741,02/21/2024,C3118,Pro,SW,2767.32,12
S00742,01/06/2024,C2453,Basic,West,592.91,24
S00743,06/08/2024,C5484,Pro,North,3436.55,6
S00744,02/09/2024,C4880,Pro,SE,1532.74,12
S00745,03/02/2024,C5083,Basic,Central,819.35,
S00746,02/02/2024,C3039,Enterprise,North,23092.6,24
S00747,05/01/2024,C5224,Basic,NE,539.76,36
S00748,06/20/2024,C2588,Pro,NE,4063.05,12
S00749,01/30/2024,C4097,Enterprise,Central,16369.57,
S00750,05/24/2024,C2537,Pro,Central,3708.86,24
S00751,02/25/2024,C5328,Basic,NE,515.66,12
S00752,04/29/2024,C1525,Enterprise,West,9793.04,6
S00753,06/28/2024,C4274,Pro,NE,2918.64,6
S00754,03/06/2024,C3193,Basic,West,447.66,24
S00755,04/04/2024,C2984,Basic,North,563.23,12
S00756,02/12/2024,C2268,Pro,West,2156.93,12
S00757,06/04/2024,C1536,Pro,East,3118.22,12
S00758,06/04/2024,C2159,Pro,East,1872.4,12
S00759,01/30/2024,C4277,Enterprise,SW,18854.26,6
S00760,02/11/2024,C3417,Pro,South,2024.85,12
S00761,03/20/2024,C2399,Basic,Central,560.37,12
S00762,01/28/2024,C5273,Basic,MidWest,511.79,6
S00763,05/28/2024,C5681,Basic,NW,604.28,6
S00764,01/07/2024,C3519,Pro,West,2878.94,12
S00765,03/20/2024,C4339,Basic,MidWest,581.39,12
S00766,05/27/2024,C3437,Pro,SW,3119.12,12
S00767,06/22/2024,C2299,Pro,South,3342.62,6
S00768,04/06/2024,C1169,Enterprise,MidWest,6041.33,24
S00769,04/11/2024,C2988,Basic,MidWest,435.63,12
S00770,02/20/2024,C4438,Enterprise,East,14184.69,12
S00771,01/20/2024,C2069,Basic,SE,637.03,12
S00772,05/31/2024,C4016,Enterprise,South,16729.43,12
S00773,06/25/2024,C5328,Basic,NW,328.11,12
S00774,06/09/2024,C4529,Basic,North,543.78,12
S00775,03/03/2024,C2752,Pro,SW,2298.17,12
S00776,01/27/2024,C1852,Basic,Central,420.97,12
S00777,06/27/2024,C3536,Basic,Central,494.19,
S00778,03/18/2024,C3063,Pro,North,3221.37,12
S00779,06/24/2024,C1673,Pro,SW,2377.85,12
S00780,06/02/2024,C4784,Pro,North,1602.59,6
S00781,01/31/2024,C1334,Pro,West,2858.28,12
S00782,05/24/2024,C4196,Pro,SW,2820.88,12
S00783,01/11/2024,C3388,Basic,SW,643.36,12
S00784,03/29/2024,C4193,Basic,MidWest,504.27,12
S00785,05/16/2024,C2283,Basic,South,617.88,36
S00786,04/19/2024,C3905,Enterprise,South,25580.71,12
S00787,06/18/2024,C4061,Pro,MidWest,2114.2,36
S00788,04/04/2024,C3380,Pro,NE,4176.48,12
S00789,01/18/2024,C1346,Pro,SW,3745.96,12
S00790,05/09/2024,C2528,Enterprise,SE,3909.73,6
S00791,06/14/2024,C4303,Basic,MidWest,481.2,12
S00792,03/28/2024,C2876,Pro,North,3564.46,12
S00793,01/04/2024,C4023,Pro,NE,3270.3,12
S00794,04/17/2024,C3784,Pro,NW,4326.03,12
S00795,05/05/2024,C5452,Basic,NE,559.03,12
S00796,01/28/2024,C2531,Enterprise,North,7851.07,12
S00797,04/20/2024,C3407,Enterprise,SW,18963.08,12
S00798,04/02/2024,C2570,Pro,South,2085.5,6
S00799,06/11/2024,C1190,Pro,West,2557.9,24
S00800,04/27/2024,C1693,Enterprise,SW,20491.59,
S00801,02/09/2024,C4848,Pro,North,3788.46,6
S00802,04/21/2024,C4090,Basic,NE,503.83,12
S00803,02/15/2024,C3520,Pro,Central,2420.38,
S00804,05/13/2024,C4368,Pro,West,2839.88,6
S00805,06/15/2024,C3292,Pro,East,2910.23,6
S00806,03/10/2024,C3380,Pro,SW,2546.66,24
S00807,06/06/2024,C5202,Enterprise,North,20677.38,12
S00808,05/17/2024,C5716,Enterprise,NW,12922.79,12
S00809,05/03/2024,C5344,Pro,SW,2790.62,12
S00810,04/29/2024,C5138,Basic,SW,476.57,12
S00811,04/21/2024,C1184,Enterprise,MidWest,18485.94,6
S00812,05/31/2024,C2850,Enterprise,NE,16271.47,6
S00813,03/09/2024,C1892,Basic,SE,521.83,12
S00814,03/23/2024,C4017,Enterprise,SW,10286.85,12
S00815,03/03/2024,C2977,Enterprise,North,16173.83,12
S00816,01/23/2024,C5555,Pro,NE,3596.87,12
S00817,03/12/2024,C5103,Pro,Central,2724.48,12
S00818,04/25/2024,C5249,Basic,NW,514.59,36
S00819,03/03/2024,C2461,Basic,NW,592.08,24
S00820,04/28/2024,C3256,Basic,SW,419.86,12
S00821,05/25/2024,C3716,Enterprise,East,11063.29,24
S00822,06/05/2024,C2099,Basic,NE,487.95,12
S00823,06/20/2024,C4814,Basic,Central,578.01,36
S00824,04/07/2024,C5997,Basic,South,201.78,6
S00825,03/27/2024,C1504,Pro,MidWest,2843.54,6
S00826,01/08/2024,C3784,Enterprise,East,11476.6,36
S00827,05/06/2024,C1307,Basic,South,535.75,12
S00828,03/24/2024,C3373,Basic,MidWest,490.16,24
S00829,02/16/2024,C1471,Pro,NW,3914.22,12
S00830,05/04/2024,C3386,Pro,South,3519.77,12
S00831,02/24/2024,C2956,Basic,East,477.24,
S00832,03/31/2024,C2676,Pro,MidWest,2185.29,
S00833,03/07/2024,C2770,Basic,East,534.96,
S00834,03/28/2024,C2711,Basic,East,470.06,6
S00835,03/12/2024,C3908,Pro,MidWest,2836.48,12
S00836,06/01/2024,C2591,Pro,Central,2070.07,6
S00837,06/28/2024,C5310,Enterprise,NW,15763.24,12
S00838,03/11/2024,C3111,Basic,SW,449.27,12
S00839,05/22/2024,C5809,Pro,SE,2674.42,
S00840,01/03/2024,C3581,Pro,West,105.65,36
S00841,05/12/2024,C2000,Basic,SW,503.34,12
S00842,02/18/2024,C4233,Pro,South,2238.86,12
S00843,01/22/2024,C2817,Basic,MidWest,551.6,12
S00844,03/02/2024,C2158,Enterprise,Central,15355.53,6
S00845,04/14/2024,C1837,Basic,Central,353.04,12
S00846,05/05/2024,C1737,Pro,South,2917.12,6
S00847,05/22/2024,C1774,Basic,NE,1564.48,24
S00848,03/02/2024,C5914,Enterprise,East,25433.27,12
S00849,06/25/2024,C4725,Pro,West,3479.49,6
S00850,05/01/2024,C5310,Pro,South,1966.94,12
S00851,06/14/2024,C4821,Basic,South,694.32,12
S00852,05/05/2024,C2013,Pro,SE,2780.1,12
S00853,04/24/2024,C5459,Basic,SW,472.08,12
S00854,01/05/2024,C1395,Enterprise,South,24709.46,24
S00855,01/24/2024,C5968,Basic,NE,437.15,
S00856,03/16/2024,C2627,Basic,South,484.29,36
S00857,02/26/2024,C2975,Basic,South,336.87,12
S00858,04/13/2024,C5860,Pro,SW,2968.74,6
S00859,06/26/2024,C1748,Pro,South,2879.16,12
S00860,03/03/2024,C2621,Basic,NE,460.22,12
S00861,03/19/2024,C5035,Pro,SW,3126.65,12
S00862,06/18/2024,C2775,Pro,North,2344.8,12
S00863,05/28/2024,C2103,Pro,NW,4171.64,6
S00864,04/04/2024,C4317,Pro,NW,3014.7,6
S00865,05/01/2024,C3646,Pro,East,2384.1,24
S00866,05/21/2024,C2849,Pro,West,1886.01,6
S00867,05/15/2024,C1321,Basic,Central,504.73,12
S00868,03/29/2024,C4331,Basic,SE,591.84,24
S00869,04/18/2024,C1284,Enterprise,NE,16780.93,12
S00870,05/20/2024,C1629,Enterprise,NW,24927.57,12
S00871,03/25/2024,C1687,Basic,North,700.72,24
S00872,03/31/2024,C5136,Basic,NE,372.08,6
S00873,06/28/2024,C5068,Pro,SW,1807.45,6
S00874,04/26/2024,C3682,Pro,North,2384.22,24
S00875,03/10/2024,C4189,Basic,NE,570.53,12
S00876,03/19/2024,C1780,Basic,NW,539.0,6
S00877,03/05/2024,C4782,Pro,Central,3808.63,12
S00878,02/29/2024,C5101,Pro,MidWest,2171.5,24
S00879,01/31/2024,C4335,Basic,SE,322.61,12
S00880,02/19/2024,C5526,Basic,SE,440.86,12
S00881,03/21/2024,C5296,Basic,NE,558.66,12
S00882,01/31/2024,C1068,Pro,NW,3129.34,12
S00883,05/17/2024,C1087,Basic,North,624.56,12
S00884,06/25/2024,C2514,Basic,NW,428.81,6
S00885,02/17/2024,C2709,Pro,NW,3796.45,24
S00886,02/19/2024,C1217,Basic,South,439.29,12
S00887,02/25/2024,C1240,Pro,MidWest,10868.07,12
S00888,05/03/2024,C5801,Basic,South,576.18,6
S00889,03/11/2024,C1874,Basic,North,657.58,12
S00890,05/30/2024,C3740,Basic,MidWest,366.09,12
S00891,05/14/2024,C4399,Pro,NW,4106.66,12
S00892,06/01/2024,C1917,Enterprise,Central,17229.89,12
S00893,03/13/2024,C5503,Enterprise,North,15301.71,12
S00894,01/26/2024,C2047,Basic,NE,486.67,12
S00895,02/19/2024,C5892,Pro,NE,2941.77,12
S00896,03/16/2024,C5291,Basic,NE,503.94,12
S00897,02/28/2024,C1107,Basic,West,339.12,12
S00898,04/02/2024,C3002,Enterprise,MidWest,16220.2,24
S00899,02/15/2024,C4090,Basic,NW,515.14,24
S00900,03/18/2024,C3734,Basic,NW,434.21,6
S00901,01/04/2024,C4868,Basic,MidWest,503.29,36
S00902,05/16/2024,C5074,Basic,South,610.33,24
S00903,02/02/2024,C3161,Basic,NE,438.52,12
S00904,03/11/2024,C3323,Pro,South,2088.68,6
S00905,01/12/2024,C5883,Pro,South,2421.85,12
S00906,01/14/2024,C1980,Enterprise,NE,4567.54,12
S00907,05/21/2024,C4403,Enterprise,SW,23953.55,12
S00908,03/15/2024,C1025,Basic,NW,416.86,24
S00909,06/27/2024,C2750,Basic,West,626.28,12
S00910,02/02/2024,C4209,Basic,NE,375.95,12
S00911,06/12/2024,C4013,Pro,Central,2505.07,12
S00912,05/05/2024,C5995,Basic,NE,506.41,36
S00913,01/27/2024,C3832,Pro,SE,3515.16,12
S00914,01/04/2024,C2097,Pro,SE,2944.21,12
S00915,05/26/2024,C1474,Pro,North,1768.37,24
S00916,03/13/2024,C1624,Pro,SW,2955.61,24
S00917,04/30/2024,C3549,Basic,NE,625.93,
S00918,05/02/2024,C5945,Enterprise,NW,16628.73,24
S00919,04/22/2024,C1580,Pro,SW,4772.57,6
S00920,03/28/2024,C2009,Basic,NW,517.14,24
S00921,02/17/2024,C5308,Enterprise,MidWest,20066.15,12
S00922,01/14/2024,C5710,Pro,SW,3420.17,6
S00923,03/05/2024,C3349,Enterprise,East,11833.51,
S00924,05/02/2024,C1891,Pro,East,2950.67,12
S00925,01/30/2024,C5417,Pro,North,3890.18,36
S00926,01/17/2024,C3394,Basic,SW,465.31,6
S00927,04/12/2024,C2850,Basic,East,539.95,24
S00928,05/05/2024,C2895,Pro,East,2502.95,12
S00929,01/19/2024,C4252,Pro,Central,3743.31,12
S00930,05/27/2024,C5340,Basic,SE,508.27,12
S00931,06/10/2024,C4910,Basic,West,586.47,12
S00932,06/24/2024,C3809,Enterprise,South,21226.69,12
S00933,01/14/2024,C1216,Enterprise,NE,18357.93,24
S00934,02/08/2024,C5805,Pro,East,2855.48,12
S00935,02/08/2024,C2141,Basic,South,483.77,12
S00936,05/24/2024,C4336,Basic,South,289.44,6
S00937,03/18/2024,C2595,Basic,SW,542.83,
S00938,01/22/2024,C2397,Enterprise,SW,20247.19,24
S00939,03/04/2024,C2291,Basic,NE,376.19,
S00940,01/31/2024,C2766,Pro,SE,2874.71,36
S00941,05/22/2024,C5969,Basic,MidWest,482.31,36
S00942,04/16/2024,C5931,Pro,South,3371.07,6
S00943,06/04/2024,C5143,Pro,MidWest,3117.34,12
S00944,06/01/2024,C2211,Enterprise,SE,10440.35,12
S00945,06/07/2024,C1602,Basic,North,661.12,36
S00946,02/27/2024,C2967,Basic,West,333.17,24
S00947,05/13/2024,C4696,Basic,NE,439.39,6
S00948,04/07/2024,C3252,Enterprise,Central,8341.22,24
S00949,04/25/2024,C3745,Enterprise,SE,16778.68,
S00950,04/23/2024,C3766,Pro,East,3371.52,12
S00951,03/17/2024,C4426,Pro,MidWest,2906.6,12
S00952,05/30/2024,C1628,Pro,North,2029.96,6
S00953,04/19/2024,C1755,Basic,NW,406.74,24
S00954,03/19/2024,C3090,Enterprise,MidWest,19461.01,24
S00955,05/25/2024,C1298,Pro,South,2936.19,6
S00956,06/07/2024,C3408,Basic,MidWest,454.53,
S00957,01/16/2024,C2065,Pro,Central,2442.75,6
S00958,06/05/2024,C5257,Basic,SE,488.01,12
S00959,01/26/2024,C5391,Basic,East,556.94,36
S00960,02/23/2024,C4336,Pro,East,2804.2,36
S00961,06/09/2024,C1351,Basic,NW,543.28,6
S00962,02/24/2024,C4005,Pro,SW,1749.8,
S00963,03/08/2024,C1174,Basic,South,613.44,12
S00964,06/18/2024,C3764,Basic,SE,496.2,12
S00965,01/21/2024,C2946,Basic,MidWest,401.93,12
S00966,02/10/2024,C5033,Basic,NW,544.09,6
S00967,03/02/2024,C4239,Pro,West,3144.67,12
