CustomerID,Industry,CompanySize,ChurnStatus
C5127,Retail,Small,Y
C5128,Technology,Large,N
C5129,Technology,Med,N
C5130,Technology,large,N
C5131,Finance,SM,Y
C5132,Retail,Med,N
C5133,Technology,Medium,N
C5134,Healthcare,large,N
C5135,Technology,s,N
C5136,Retail,L,N
C5137,Education,SM,N
C5138,Healthcare,Med,N
C5139,Finance,s,N
C5140,Healthcare,Med,Y
C5141,Technology,M,Y
C5142,Manufacturing,M,N
C5143,Manufacturing,L,N
C5144,Healthcare,M,N
C5145,Finance,Medium,N
C5146,Healthcare,L,Y
C5147,Technology,M,N
C5148,Technology,M,Y
C5149,Healthcare,Med,N
C5150,Retail,Medium,N
C5151,,Small,N
C5152,Healthcare,large,N
C5153,Retail,Small,N
C5154,Retail,M,N
C5155,Manufacturing,s,N
C5156,Finance,large,N
C5157,Healthcare,large,N
C5158,Finance,Small,N
C5159,Manufacturing,L,N
C5160,Manufacturing,Medium,N
C5161,Manufacturing,SM,N
C5162,Technology,M,N
C5163,Healthcare,Medium,Y
C5164,Finance,Medium,N
C5165,Finance,Med,Y
C5166,Healthcare,SM,Y
C5167,Healthcare,s,N
C5168,Manufacturing,M,N
C5169,Education,SM,N
C5170,Healthcare,s,Y
C5171,Finance,Medium,N
C5172,Retail,s,N
C5173,Finance,L,N
C5174,Manufacturing,Med,N
C5175,Retail,Medium,Y
C5176,Manufacturing,Med,Y
C5177,,Medium,Y
C5178,Finance,s,N
C5179,,Medium,N
C5180,Technology,M,N
C5181,Healthcare,s,N
C5182,Technology,Medium,N
C5183,Manufacturing,L,Y
C5184,,M,Y
C5185,Manufacturing,Small,N
C5186,Finance,M,N
C5187,Finance,large,N
C5188,Manufacturing,SM,N
C5189,,Small,N
C5190,Technology,Small,N
C5191,Technology,s,N
C5192,,Med,Y
C5193,Technology,Medium,N
C5194,Technology,Med,N
C5195,Finance,Large,N
C5196,Healthcare,s,N
C5197,Education,large,Y
C5198,Manufacturing,SM,Y
C5199,Education,SM,Y
C5200,Finance,Small,N
C5201,Manufacturing,SM,N
C5202,Healthcare,Medium,N
C5203,Healthcare,Medium,Y
C5204,Education,Medium,N
C5205,Retail,Medium,N
C5206,Education,Small,N
C5207,Manufacturing,Large,N
C5208,,Large,N
C5209,Healthcare,Medium,N
C5210,,Med,N
C5211,Retail,SM,N
C5212,Technology,Large,N
C5213,Education,Med,N
C5214,Technology,Large,N
C5215,Manufacturing,L,N
C5216,Healthcare,Medium,N
C5217,Finance,Med,Y
C5218,Manufacturing,Medium,N
C5219,Retail,s,N
C5220,Finance,Small,Y
C5221,,Med,N
C5222,Healthcare,SM,N
C5223,,Large,N
C5224,Manufacturing,s,Y
C5225,Finance,Small,Y
C5226,Finance,M,N
C5227,Technology,large,N
C5228,Retail,Small,N
C5229,Finance,SM,N
C5230,,Small,N
C5231,Finance,Large,Y
C5232,Manufacturing,Small,N
C5233,Manufacturing,Medium,N
C5234,Retail,Small,N
C5235,Manufacturing,Med,N
C5236,Healthcare,large,N
C5237,Manufacturing,Medium,N
C5238,,Large,N
C5239,Finance,Medium,N
C5240,Technology,M,N
C5241,Finance,Small,N
C5242,Healthcare,M,Y
C5243,,Med,N
C5244,Retail,s,Y
C5245,,M,Y
C5246,Finance,Small,N
C5247,Manufacturing,Medium,Y
C5248,Retail,large,N
C5249,Technology,Medium,N
C5250,Finance,SM,N
C5251,Manufacturing,Small,N
C5252,Healthcare,L,N
C5253,Healthcare,s,N
C5254,,s,N
C5255,Healthcare,L,N
C5256,Healthcare,s,N
C5257,Manufacturing,SM,N
C5258,Finance,Large,N
C5259,Education,large,N
C5260,Manufacturing,Large,N
C5261,Healthcare,Small,Y
C5262,Manufacturing,Med,Y
C5263,Technology,SM,N
C5264,Technology,s,N
C5265,Manufacturing,Med,N
C5266,Healthcare,Medium,N
C5267,Manufacturing,Small,N
C5268,Technology,s,N
C5269,Education,Medium,Y
C5270,Finance,M,N
C5271,Retail,large,Y
C5272,Retail,Med,Y
C5273,Technology,Medium,N
C5274,Manufacturing,L,N
C5275,Manufacturing,large,N
C5276,Manufacturing,L,N
C5277,Manufacturing,SM,N
C5278,Technology,large,Y
C5279,Manufacturing,s,N
C5280,Manufacturing,Large,Y
C5281,Technology,s,N
C5282,Healthcare,large,N
C5283,Technology,Small,N
C5284,,SM,N
C5285,Finance,Med,N
C5286,,Medium,N
C5287,Manufacturing,M,N
C5288,,SM,N
C5289,Manufacturing,s,N
C5290,Technology,SM,N
C5291,Manufacturing,s,N
C5292,Technology,Med,N
C5293,Technology,large,Y
C5294,,s,N
C5295,Healthcare,M,N
C5296,,SM,N
C5297,Healthcare,s,N
C5298,Retail,SM,N
C5299,Manufacturing,Med,N
C5300,Finance,s,Y
C5301,Finance,L,Y
C5302,Manufacturing,large,N
C5303,Finance,large,N
C5304,,M,N
C5305,Finance,Small,Y
C5306,Manufacturing,SM,N
C5307,Healthcare,L,N
C5308,Manufacturing,M,Y
C5309,Healthcare,Medium,N
C5310,Education,M,N
C5311,Finance,Med,Y
C5312,Manufacturing,large,Y
C5313,Healthcare,Small,N
C5314,Healthcare,Small,N
C5315,Healthcare,L,N
C5316,Finance,M,N
C5317,Technology,Small,Y
C5318,Education,Medium,Y
C5319,Healthcare,Small,N
C5320,Finance,Medium,Y
C5321,Finance,M,N
C5322,Retail,M,N
C5323,Healthcare,s,N
C5324,Technology,s,N
C5325,Manufacturing,s,N
C5326,Technology,M,N
C5327,Manufacturing,L,N
C5328,,M,N
C5329,Finance,large,N
C5330,Technology,SM,N
C5331,Finance,Large,N
C5332,Finance,Med,Y
C5333,Technology,Med,N
C5334,Technology,SM,N
C5335,Manufacturing,Large,Y
C5336,Retail,SM,N
C5337,Technology,Medium,N
C5338,Finance,M,N
C5339,Technology,L,N
C5340,Healthcare,Small,N
C5341,Manufacturing,Small,N
C5342,Manufacturing,Med,N
C5343,Healthcare,M,N
C5344,Manufacturing,Med,N
C5345,Manufacturing,M,N
C5346,Finance,Medium,Y
C5347,Manufacturing,Large,N
C5348,Healthcare,SM,N
C5349,Manufacturing,Med,N
C5350,Manufacturing,SM,N
C5351,Finance,M,N
C5352,Finance,Med,N
C5353,Education,Med,N
C5354,Healthcare,Medium,N
C5355,Technology,Small,N
C5356,Finance,Small,N
C5357,Manufacturing,L,Y
C5358,Technology,Small,Y
C5359,,s,N
C5360,Manufacturing,Medium,N
C5361,Finance,L,Y
C5362,Finance,Medium,N
C5363,Healthcare,L,N
C5364,Manufacturing,s,N
C5365,Manufacturing,L,N
C5366,Finance,large,Y
C5367,Technology,M,N
C5368,Technology,SM,N
C5369,Finance,SM,N
C5370,Healthcare,Large,N
C5371,Healthcare,s,Y
C5372,Healthcare,Med,N
C5373,Healthcare,L,N
C5374,Manufacturing,Large,N
C5375,Technology,SM,N
C5376,Technology,Large,N
C5377,Manufacturing,s,N
C5378,Technology,Small,N
C5379,Finance,s,Y
C5380,Retail,L,N
C5381,Manufacturing,Small,Y
C5382,Finance,SM,N
C5383,Healthcare,Small,N
C5384,Technology,Medium,Y
C5385,Finance,Medium,N
C5386,Retail,Med,N
C5387,Technology,Large,Y
C5388,Finance,L,Y
C5389,,Medium,N
C5390,,Med,N
C5391,Finance,large,Y
C5392,Healthcare,Med,N
C5393,Healthcare,Small,N
C5394,,M,N
C5395,Technology,large,N
C5396,,SM,N
C5397,Healthcare,M,N
C5398,Education,M,N
C5399,Finance,s,N
C5400,,Small,Y
C5401,Finance,large,N
C5402,Manufacturing,large,Y
C5403,Retail,large,N
C5404,Education,L,N
C5405,Education,s,N
C5406,Healthcare,SM,Y
C5407,Technology,large,N
C5408,Healthcare,Small,N
C5409,Manufacturing,Med,N
C5410,Retail,Medium,N
C5411,Manufacturing,s,Y
C5412,Finance,large,N
C5413,Finance,L,N
C5414,Education,M,N
C5415,Finance,large,Y
C5416,Education,L,Y
C5417,Finance,Large,N
C5418,Healthcare,Small,Y
C5419,Technology,M,Y
C5420,Finance,Med,N
C5421,Education,Medium,N
C5422,Healthcare,SM,N
C5423,Healthcare,Medium,N
C5424,Education,Medium,N
C5425,Healthcare,Med,N
C5426,Manufacturing,M,Y
C5427,Healthcare,large,N
C5428,Manufacturing,Small,N
C5429,Manufacturing,Small,Y
C5430,Manufacturing,Small,N
C5431,Healthcare,Large,N
C5432,Technology,Small,Y
C5433,Healthcare,SM,N
C5434,Finance,Med,Y
C5435,Manufacturing,Small,Y
C5436,Healthcare,Med,N
C5437,Finance,Large,N
C5438,Finance,Small,N
C5439,Manufacturing,SM,N
C5440,,Med,Y
C5441,Finance,Small,N
C5442,Healthcare,Medium,N
C5443,Finance,large,Y
C5444,Technology,Medium,N
C5445,Manufacturing,Medium,N
C5446,Healthcare,L,Y
C5447,Retail,L,N
C5448,Finance,SM,N
C5449,Finance,Large,N
C5450,Finance,Medium,N
C5451,Healthcare,L,Y
C5452,Manufacturing,Medium,N
C5453,Healthcare,L,N
C5454,Healthcare,Small,Y
C5455,Manufacturing,Med,N
C5456,Healthcare,s,Y
C5457,Healthcare,large,Y
C5458,,M,N
C5459,Technology,Small,N
C5460,Manufacturing,L,Y
C5461,Technology,large,N
C5462,Manufacturing,Small,Y
C5463,,Small,N
C5464,Finance,large,N
C5465,Finance,s,N
C5466,Finance,s,N
C5467,Finance,Large,Y
C5468,Healthcare,Large,Y
C5469,Education,Small,N
C5470,Manufacturing,L,N
C5471,Healthcare,L,N
C5472,Education,Large,N
C5473,Finance,M,N
C5474,Healthcare,L,N
C5475,,large,N
C5476,,Large,Y
C5477,Healthcare,SM,N
C5478,Retail,M,Y
C5479,Finance,M,N
C5480,Education,Large,N
C5481,Retail,large,N
C5482,Technology,Med,N
C5483,Retail,L,N
C5484,Manufacturing,s,N
C5485,Healthcare,Small,Y
C5486,Technology,SM,N
C5487,Technology,L,N
C5488,Manufacturing,Small,N
C5489,Retail,Med,Y
C5490,Finance,SM,Y
C5491,Technology,Medium,N
C5492,Manufacturing,L,N
C5493,Healthcare,M,N
C5494,Finance,Med,Y
C5495,Manufacturing,M,N
C5496,Healthcare,L,N
C5497,Retail,M,Y
C5498,Manufacturing,M,Y
C5499,,L,N
C5500,,M,N
C5501,Education,Medium,N
C5502,Technology,L,N
C5503,Manufacturing,L,N
C5504,Healthcare,M,N
C5505,Technology,s,Y
C5506,,L,N
C5507,Healthcare,Large,Y
C5508,Retail,Large,N
C5509,Manufacturing,Large,Y
C5510,,L,N
C5511,Healthcare,L,N
C5512,Retail,M,N
C5513,Retail,large,N
C5514,Technology,Medium,N
C5515,Healthcare,SM,Y
C5516,Finance,SM,N
C5517,Finance,Large,N
C5518,Finance,Medium,Y
C5519,Retail,s,N
C5520,Healthcare,large,N
C5521,Healthcare,s,N
C5522,Healthcare,Large,N
C5523,Healthcare,L,Y
C5524,Healthcare,Med,N
C5525,Healthcare,Small,Y
C5526,Technology,Med,Y
C5527,Education,Medium,N
C5528,Technology,Large,N
C5529,Healthcare,large,Y
C5530,Healthcare,Small,Y
C5531,Technology,Medium,N
C5532,Technology,Small,N
C5533,Retail,Med,N
C5534,,Medium,N
C5535,Healthcare,Medium,Y
C5536,Healthcare,Med,N
C5537,Technology,M,N
C5538,Finance,SM,N
C5539,Healthcare,SM,N
C5540,Healthcare,Small,N
C5541,Healthcare,Small,N
C5542,Technology,Medium,N
C5543,Finance,SM,N
C5544,Education,Large,N
C5545,Manufacturing,L,N
C5546,Manufacturing,Small,N
C5547,Healthcare,large,N
C5548,Healthcare,large,Y
C5549,Finance,L,N
C5550,Finance,Med,N
C5551,,Small,Y
C5552,Technology,M,N
C5553,Manufacturing,Large,Y
C5554,Finance,Large,N
C5555,,s,Y
C5556,Technology,Medium,N
C5557,Finance,Small,N
C5558,Manufacturing,SM,N
C5559,Technology,s,Y
C5560,Finance,Medium,N
C5561,Manufacturing,s,N
C5562,Technology,Large,Y
C5563,Finance,L,Y
C5564,Healthcare,L,N
C5565,Manufacturing,Small,N
C5566,Technology,large,N
C5567,Manufacturing,L,N
C5568,Healthcare,Large,N
C5569,Retail,s,N
C5570,Manufacturing,SM,Y
C5571,Finance,Small,N
C5572,Healthcare,Med,Y
C5573,,Medium,Y
C5574,Technology,s,N
C5575,Healthcare,large,N
C5576,Healthcare,M,N
C5577,Manufacturing,M,N
C5578,Finance,large,N
C5579,Healthcare,large,N
C5580,Technology,Small,N
C5581,Education,L,N
C5582,Finance,Large,Y
C5583,Manufacturing,Large,N
C5584,Manufacturing,Small,N
C5585,Healthcare,Large,Y
C5586,Retail,SM,Y
C5587,Manufacturing,Med,Y
C5588,Finance,Medium,N
C5589,Technology,large,N
C5590,Technology,Small,N
C5591,,Small,N
C5592,Healthcare,SM,Y
C5593,Technology,s,N
C5594,Manufacturing,Large,N
C5595,Healthcare,SM,Y
C5596,Retail,large,Y
C5597,Healthcare,Med,N
C5598,Technology,M,Y
C5599,Healthcare,SM,N
C5600,Retail,Med,N
C5601,,M,Y
C5602,Technology,large,Y
C5603,Retail,Medium,Y
C5604,Finance,M,N
C5605,Education,Med,N
C5606,Retail,large,N
C5607,Finance,SM,N
C5608,Technology,Medium,N
C5609,Education,Small,N
C5610,Technology,Small,Y
C5611,Education,s,N
C5612,Technology,s,Y
C5613,Manufacturing,s,N
C5614,,L,N
C5615,,s,N
C5616,Finance,Small,N
C5617,Finance,Medium,N
C5618,Manufacturing,SM,N
C5619,Technology,L,Y
C5620,Education,L,Y
C5621,Finance,SM,Y
C5622,Healthcare,L,N
C5623,,Medium,Y
C5624,Education,Small,Y
C5625,,SM,N
C5626,Finance,s,N
C5627,Healthcare,Large,N
C5628,Manufacturing,L,N
C5629,Education,Large,Y
C5630,Manufacturing,Med,N
C5631,Finance,large,Y
C5632,Technology,Med,N
C5633,Education,M,N
C5634,Finance,SM,N
C5635,Manufacturing,SM,N
C5636,,SM,Y
C5637,Finance,s,Y
C5638,Manufacturing,Small,N
C5639,Healthcare,M,N
C5640,Finance,Large,N
C5641,Technology,s,N
C5642,Finance,L,N
C5643,,s,N
C5644,,large,Y
C5645,Manufacturing,M,N
C5646,Technology,M,N
C5647,,L,Y
C5648,Manufacturing,s,N
C5649,Healthcare,Small,N
C5650,Healthcare,Med,N
C5651,Manufacturing,Medium,N
C5652,Technology,s,Y
C5653,Manufacturing,SM,N
C5654,,Medium,N
C5655,Manufacturing,M,Y
C5656,Manufacturing,Med,N
C5657,Retail,L,Y
C5658,Healthcare,M,Y
C5659,Manufacturing,s,Y
C5660,Finance,Med,N
C5661,Manufacturing,L,Y
C5662,Finance,M,N
C5663,Retail,Med,Y
C5664,Healthcare,s,N
C5665,Manufacturing,Medium,Y
C5666,Finance,Large,N
C5667,Finance,SM,Y
C5668,Healthcare,L,N
C5669,Technology,large,N
C5670,Retail,Small,Y
C5671,,Large,N
C5672,Retail,Small,Y
C5673,Technology,large,Y
C5674,Technology,SM,N
C5675,Manufacturing,Medium,N
C5676,,M,N
C5677,Technology,s,N
C5678,Finance,Large,Y
C5679,Healthcare,s,Y
C5680,Finance,Small,Y
C5681,Healthcare,large,N
C5682,Manufacturing,Small,N
C5683,Manufacturing,large,Y
C5684,Manufacturing,SM,N
C5685,Manufacturing,Large,N
C5686,Finance,Med,N
C5687,Finance,large,N
C5688,Manufacturing,Large,N
C5689,Healthcare,Medium,Y
C5690,Healthcare,Medium,N
C5691,Finance,s,Y
C5692,Retail,SM,N
C5693,Finance,Large,Y
C5694,Technology,s,Y
C5695,Technology,M,N
C5696,Finance,Med,N
C5697,Retail,large,N
C5698,Manufacturing,L,N
C5699,Technology,M,N
C5700,Manufacturing,s,N
C5701,Healthcare,Med,N
C5702,Healthcare,Medium,Y
C5703,,SM,N
C5704,Retail,Medium,N
C5705,Retail,Med,N
C5706,Healthcare,Large,Y
C5707,Retail,Medium,N
C5708,Healthcare,L,Y
C5709,Healthcare,L,N
C5710,Healthcare,Med,Y
C5711,Finance,Med,Y
C5712,Finance,Med,Y
C5713,Technology,SM,N
C5714,Manufacturing,Large,N
C5715,Retail,M,Y
C5716,Retail,Small,N
C5717,Healthcare,Small,N
C5718,Finance,L,N
C5719,Healthcare,s,Y
C5720,Manufacturing,SM,N
C5721,Retail,large,Y
C5722,Manufacturing,SM,Y
C5723,Manufacturing,Med,N
C5724,Manufacturing,Large,N
C5725,Healthcare,Large,N
C5726,Manufacturing,Small,N
C5727,Technology,M,N
C5728,Finance,Medium,N
C5729,Technology,Med,N
C5730,Education,Small,N
C5731,,large,Y
C5732,Education,s,N
C5733,Healthcare,s,N
C5734,Education,M,N
C5735,Finance,Med,N
C5736,Healthcare,Medium,Y
C5737,Healthcare,Small,N
C5738,Healthcare,Large,N
C5739,Education,L,N
C5740,Technology,Medium,N
C5741,Technology,Med,Y
C5742,,s,Y
C5743,Retail,Large,N
C5744,Manufacturing,L,N
C5745,Finance,L,N
C5746,Retail,Small,N
C5747,Technology,SM,N
C5748,Technology,SM,N
C5749,Technology,large,N
C5750,Retail,s,Y
C5751,Technology,Med,N
C5752,Manufacturing,L,N
C5753,Manufacturing,Large,N
C5754,Retail,Large,N
C5755,,M,N
C5756,Manufacturing,M,N
C5757,Technology,Med,Y
C5758,Manufacturing,s,N
C5759,Manufacturing,Med,Y
C5760,Retail,large,Y
C5761,Finance,L,N
C5762,Manufacturing,s,N
C5763,Manufacturing,Small,Y
C5764,Technology,Medium,N
C5765,Education,L,N
C5766,Finance,SM,Y
C5767,Manufacturing,M,N
C5768,Healthcare,Med,Y
C5769,Manufacturing,SM,N
C5770,Healthcare,s,Y
C5771,Healthcare,SM,N
C5772,Finance,large,N
C5773,Manufacturing,Med,N
C5774,Retail,SM,N
C5775,Finance,M,Y
C5776,Retail,SM,Y
C5777,,large,N
C5778,Manufacturing,Large,N
C5779,Manufacturing,Med,Y
C5780,Retail,s,N
C5781,Retail,Med,Y
C5782,Finance,M,N
C5783,Retail,Medium,N
C5784,Finance,Small,N
C5785,Manufacturing,L,N
C5786,Manufacturing,Medium,N
C5787,Retail,s,N
C5788,Finance,Med,N
C5789,Technology,SM,Y
C5790,Education,Medium,Y
C5791,Manufacturing,L,N
C5792,Education,Medium,Y
C5793,Education,s,N
C5794,Healthcare,Large,N
C5795,Education,s,N
C5796,Technology,SM,N
C5797,Education,s,Y
C5798,Healthcare,s,N
C5799,Healthcare,Med,N
C5800,Technology,SM,Y
C5801,Retail,Large,N
C5802,,SM,N
C5803,Finance,large,N
C5804,Manufacturing,L,N
C5805,Manufacturing,Large,Y
C5806,,s,Y
C5807,Healthcare,large,N
C5808,Finance,SM,N
C5809,Manufacturing,Large,N
C5810,Technology,Med,Y
C5811,,L,N
C5812,Manufacturing,M,Y
C5813,Technology,M,Y
C5814,Healthcare,M,N
C5815,Technology,Med,Y
C5816,Healthcare,L,N
C5817,Manufacturing,L,N
C5818,Finance,s,N
C5819,Healthcare,SM,N
C5820,Retail,SM,N
C5821,Finance,large,Y
C5822,Healthcare,M,N
C5823,Finance,s,N
C5824,Technology,SM,N
C5825,Technology,Medium,N
C5826,Finance,M,Y
C5827,Manufacturing,M,Y
C5828,Technology,Med,N
C5829,,L,Y
C5830,Healthcare,s,N
C5831,Finance,large,N
C5832,Healthcare,M,N
C5833,Manufacturing,s,Y
C5834,Technology,L,N
C5835,Healthcare,large,N
C5836,Manufacturing,Medium,N
C5837,Manufacturing,Medium,N
C5838,Finance,SM,Y
C5839,,M,N
C5840,Technology,SM,N
C5841,Manufacturing,L,N
C5842,Technology,large,N
C5843,Finance,Large,N
C5844,Retail,Small,N
C5845,Finance,s,N
C5846,Finance,Small,N
C5847,Education,L,Y
C5848,Technology,Large,N
C5849,Finance,Med,N
C5850,,large,N
C5851,,large,N
C5852,Technology,s,N
C5853,Finance,SM,N
C5854,Manufacturing,large,N
C5855,Technology,Large,N
C5856,Finance,large,N
C5857,Healthcare,Small,N
C5858,Finance,s,N
C5859,Manufacturing,SM,N
C5860,Healthcare,L,N
C5861,Healthcare,s,N
C5862,Manufacturing,L,N
C5863,Healthcare,Med,N
C5864,Technology,M,Y
C5865,Technology,SM,N
C5866,Healthcare,Med,N
C5867,Retail,M,N
C5868,Finance,Large,N
C5869,Technology,Small,N
C5870,Manufacturing,Large,N
C5871,Technology,Med,N
C5872,Healthcare,Medium,N
C5873,Healthcare,s,N
C5874,Finance,Medium,N
C5875,Technology,Med,N
C5876,Healthcare,large,N
C5877,Manufacturing,Small,N
C5878,Retail,Medium,N
C5879,Healthcare,SM,N
C5880,Manufacturing,s,N
C5881,Healthcare,large,N
C5882,Technology,Medium,N
C5883,,Small,N
C5884,,L,N
C5885,Manufacturing,Small,N
C5886,Finance,Medium,Y
C5887,,Medium,N
C5888,Education,M,N
C5889,Finance,Large,Y
C5890,Healthcare,large,Y
C5891,Finance,Small,N
C5892,,M,N
C5893,Finance,Large,N
C5894,Healthcare,Med,N
C5895,Retail,Large,N
C5896,Manufacturing,SM,N
C5897,Manufacturing,SM,N
C5898,Healthcare,SM,N
C5899,Finance,s,N
C5900,Finance,Med,N
C5901,Manufacturing,s,N
C5902,Retail,L,N
C5903,Technology,Med,N
C5904,Retail,s,N
C5905,Healthcare,L,N
C5906,Manufacturing,s,N
C5907,Healthcare,large,N
C5908,Healthcare,large,N
C5909,Manufacturing,L,Y
C5910,Education,Large,N
C5911,Education,SM,N
C5912,Retail,Small,N
C5913,Healthcare,Medium,N
C5914,Finance,large,N
C5915,Healthcare,Medium,N
C5916,Retail,Large,Y
C5917,Finance,Small,Y
C5918,Technology,s,N
C5919,Education,Med,N
C5920,Manufacturing,Med,N
C5921,Finance,s,N
C5922,Manufacturing,Med,N
C5923,Technology,Medium,Y
C5924,Technology,Medium,N
C5925,Manufacturing,s,N
C5926,Technology,M,N
C5927,Healthcare,Med,Y
C5928,Healthcare,Med,Y
C5929,Education,M,N
C5930,Healthcare,L,N
C5931,Technology,s,N
C5932,Finance,large,N
C5933,Manufacturing,Small,N
C5934,Finance,Large,N
C5935,Healthcare,Medium,Y
C5936,Finance,L,N
C5937,,Small,N
C5938,Finance,M,N
C5939,Healthcare,Large,N
C5940,Technology,Medium,N
C5941,Education,SM,N
C5942,,L,N
C5943,Technology,Med,N
C5944,,s,N
C5945,,s,N
C5946,Manufacturing,Large,N
C5947,Finance,Medium,N
C5948,Manufacturing,SM,N
C5949,Manufacturing,M,N
C5950,Manufacturing,Large,Y
C5951,Healthcare,M,Y
C5952,Technology,SM,N
C5953,Manufacturing,Small,Y
C5954,Manufacturing,SM,N
C5955,Healthcare,Medium,Y
C5956,Manufacturing,M,Y
C5957,Technology,Med,N
C5958,Finance,SM,N
C5959,Retail,Large,N
C5960,Manufacturing,Small,Y
C5961,,SM,Y
C5962,Manufacturing,M,N
C5963,Finance,L,N
C5964,Manufacturing,Med,N
C5965,Manufacturing,s,Y
C5966,Technology,large,N
C5967,Finance,Med,N
C5968,Manufacturing,large,N
C5969,Healthcare,M,N
C5970,,Medium,Y
C5971,Healthcare,L,Y
C5972,Finance,L,Y
C5973,Manufacturing,SM,Y
C5974,,Small,N
C5975,Technology,large,N
C5976,Technology,L,Y
C5977,Retail,L,N
C5978,Finance,large,Y
C5979,Healthcare,Med,N
C5980,Healthcare,Medium,Y
C5981,Healthcare,L,N
C5982,Finance,Medium,Y
C5983,Manufacturing,Medium,N
C5984,Finance,Large,Y
C5985,Technology,SM,N
C5986,Manufacturing,L,Y
C5987,Technology,SM,N
C5988,Manufacturing,M,N
C5989,Technology,SM,N
C5990,Finance,Large,N
C5991,Finance,Medium,N
C5992,,Large,Y
C5993,Retail,M,Y
C5994,Manufacturing,s,N
C5995,,Med,N
C5996,Finance,s,N
C5997,,L,N
C5998,Finance,Med,Y
C5999,Technology,Large,N
