CustomerID,TotalSpend,AvgSpend,TransactionCount,AvgQuantity,Age,Gender,IncomeLevel,LoyaltyMember,Segment
C00453,616.70,88.10,7,2.57,66,Male,High,Yes,0
C00454,636.93,90.99,7,2.14,51,Male,Medium,No,1
C00455,329.47,109.82,3,2.67,63,Female,Low,No,2
C00456,718.65,119.77,6,2.33,50,Female,Low,No,0
C00457,831.35,92.37,9,2.22,52,Male,Low,Yes,0
C00458,627.25,78.41,8,3.13,28,Male,Medium,Yes,1
C00459,469.94,117.49,4,11.25,22,Female,High,Yes,2
C00460,372.33,124.11,3,2.00,63,Female,High,No,2
C00461,398.00,99.50,4,1.75,38,Male,Medium,No,1
C00462,599.15,119.83,5,2.60,32,Male,Low,Yes,0
C00463,234.02,78.01,3,3.33,52,Female,High,Yes,2
C00464,565.83,113.17,5,2.20,69,Female,Medium,Yes,1
C00465,886.53,80.59,11,2.55,65,Male,Low,Yes,0
C00466,871.14,124.45,7,3.00,27,Male,Medium,Yes,1
C00467,562.36,80.34,7,2.86,28,Female,Low,Yes,0
C00468,527.07,131.77,4,1.25,55,Male,Low,Yes,2
C00469,57.65,57.65,1,2.00,20,Female,Low,Yes,2
C00470,594.90,99.15,6,3.00,66,Male,Low,No,0
C00471,475.12,118.78,4,2.00,31,Male,Medium,No,1
C00472,371.89,92.97,4,2.75,28,Male,Low,Yes,2
C00473,370.22,92.56,4,1.50,53,Male,Medium,No,1
C00474,235.25,78.42,3,2.00,49,Male,Medium,Yes,1
C00475,472.14,94.43,5,3.20,30,Female,High,No,2
C00476,117.35,117.35,1,3.00,31,Female,High,Yes,2
C00477,240.21,80.07,3,3.67,58,Female,High,Yes,2
C00478,432.23,72.04,6,1.83,45,Female,Medium,No,1
C00479,342.05,114.02,3,2.67,67,Female,High,No,2
C00480,311.40,62.28,5,2.40,61,Male,Low,No,2
C00481,482.72,120.68,4,2.75,50,Male,Medium,Yes,1
C00482,485.24,80.87,6,2.50,24,Female,Low,Yes,2
C00483,633.93,105.66,6,2.17,58,Male,Low,No,0
C00484,592.32,98.72,6,2.50,19,Male,High,Yes,0
C00485,590.76,84.39,7,2.57,52,Female,Medium,No,1
C00486,983.37,109.26,9,3.11,63,Male,Medium,Yes,0
C00487,212.47,106.24,2,1.50,65,Female,Low,No,2
C00488,369.22,123.07,3,2.00,35,Female,High,Yes,2
C00489,661.97,82.75,8,2.75,31,Female,Medium,Yes,1
C00490,561.99,112.40,5,2.20,31,Male,Medium,Yes,1
C00491,754.55,94.32,8,8.75,58,Female,Medium,No,1
C00492,142.48,47.49,3,2.67,19,Male,Low,Yes,2
C00493,370.12,123.37,3,1.67,50,Female,High,No,2
C00494,395.32,79.06,5,2.60,40,Female,Low,No,2
C00495,127.06,127.06,1,1.00,25,Female,Medium,No,1
C00496,518.88,103.78,5,3.20,33,Male,Medium,No,1
C00497,701.89,87.74,8,2.88,29,Male,Low,Yes,0
C00498,384.01,128.00,3,3.00,59,Male,Low,Yes,2
C00499,254.78,63.69,4,1.75,58,Female,Low,No,2
C00500,474.43,94.89,5,2.80,48,Male,Low,No,2
C00501,545.75,109.15,5,3.00,31,Female,Medium,No,1
C00502,464.33,116.08,4,2.00,61,Male,High,Yes,2
C00503,302.21,151.11,2,2.50,55,Male,Low,No,2
C00504,516.11,73.73,7,2.43,45,Female,Medium,Yes,1
C00505,252.96,126.48,2,1.50,63,Female,High,No,2
C00506,365.99,122.00,3,2.67,55,Female,Low,Yes,2
C00507,590.49,98.42,6,2.33,21,Female,Low,Yes,0
C00508,195.87,195.87,1,4.00,23,Female,High,No,2
C00509,551.08,110.22,5,2.80,31,Male,Low,No,2
C00510,148.66,74.33,2,4.00,60,Female,Low,No,2
C00511,733.27,104.75,7,2.57,20,Male,Low,No,0
C00512,335.10,83.78,4,3.25,21,Male,Low,No,2
C00513,483.76,120.94,4,3.25,39,Male,Medium,Yes,1
C00514,379.96,94.99,4,1.75,22,Female,High,No,2
C00515,492.56,82.09,6,6.67,25,Female,High,No,2
C00516,377.20,75.44,5,2.80,18,Female,Medium,No,1
C00517,555.26,111.05,5,2.60,20,Female,Low,No,2
C00518,259.42,86.47,3,2.67,60,Male,High,No,2
C00519,410.34,82.07,5,2.00,44,Female,High,Yes,2
C00520,768.18,128.03,6,2.00,30,Male,Low,Yes,0
C00521,618.50,123.70,5,2.60,64,Female,High,No,0
C00522,687.71,114.62,6,2.17,35,Male,High,Yes,0
C00523,413.05,82.61,5,2.40,46,Female,Medium,No,1
C00524,794.34,132.39,6,3.33,36,Male,High,Yes,0
C00525,425.37,85.07,5,2.40,24,Female,Medium,No,1
C00526,415.09,83.02,5,2.20,64,Female,Medium,No,1
C00527,611.13,87.30,7,2.86,34,Female,Medium,Yes,1
C00528,672.75,84.09,8,3.00,31,Male,High,Yes,0
C00529,648.69,92.67,7,2.29,47,Male,High,No,0
C00530,426.64,71.11,6,2.67,20,Female,Low,No,2
C00531,577.38,115.48,5,2.60,19,Female,Low,Yes,0
C00532,575.78,95.96,6,2.33,68,Male,High,Yes,0
C00533,72.21,72.21,1,1.00,58,Male,Low,Yes,2
C00534,224.40,112.20,2,1.50,69,Female,Medium,No,1
C00535,535.17,89.20,6,2.83,21,Female,Low,Yes,2
C00536,387.39,129.13,3,3.00,65,Female,Low,No,2
C00537,172.61,86.31,2,3.50,41,Female,High,Yes,2
C00538,452.86,90.57,5,2.60,45,Female,High,No,2
C00539,155.60,51.87,3,2.67,65,Female,Low,Yes,2
C00540,309.81,103.27,3,2.00,20,Female,Low,Yes,2
C00541,471.17,94.23,5,2.40,40,Male,Medium,No,1
C00542,514.85,128.71,4,3.00,53,Female,Low,Yes,2
C00543,625.68,104.28,6,1.67,18,Female,Low,No,0
C00544,688.44,114.74,6,2.17,40,Male,Medium,Yes,1
C00545,394.30,78.86,5,2.20,54,Male,Low,Yes,2
C00546,530.20,106.04,5,2.60,28,Male,Low,No,2
C00547,771.44,110.21,7,2.57,33,Female,Medium,Yes,1
C00548,519.05,74.15,7,2.00,40,Female,Low,No,0
C00549,87.77,87.77,1,3.00,39,Female,Low,Yes,2
C00550,451.67,150.56,3,2.67,18,Female,Medium,Yes,1
C00551,1001.85,91.08,11,2.73,61,Female,Medium,Yes,0
C00552,749.34,124.89,6,1.67,42,Male,Low,Yes,0
C00553,738.46,105.49,7,2.43,66,Male,High,No,0
C00554,459.72,91.94,5,2.80,19,Female,High,No,2
C00555,621.18,103.53,6,3.33,67,Female,Medium,No,1
C00556,307.02,102.34,3,2.67,44,Female,Low,No,2
C00557,415.04,103.76,4,3.25,33,Male,Medium,Yes,1
C00558,843.73,105.47,8,2.88,18,Male,Medium,Yes,1
C00559,590.04,118.01,5,3.00,42,Female,High,No,0
C00560,945.40,105.04,9,2.67,69,Male,High,Yes,0
C00561,481.31,80.22,6,1.83,54,Female,Medium,No,1
C00562,756.86,108.12,7,2.29,64,Female,Low,Yes,0
C00563,460.92,76.82,6,3.33,43,Female,High,Yes,2
C00564,1041.91,115.77,9,4.44,64,Female,Low,Yes,0
C00565,653.99,109.00,6,1.83,60,Female,Low,Yes,0
C00566,754.65,107.81,7,3.00,36,Male,High,No,0
C00567,998.28,124.79,8,2.75,60,Male,Medium,No,0
C00568,272.81,136.41,2,3.00,20,Male,Medium,Yes,1
C00569,962.42,120.30,8,2.88,42,Female,High,Yes,0
C00570,663.60,94.80,7,2.43,54,Male,Medium,No,1
C00571,299.95,149.98,2,2.00,51,Female,High,Yes,2
C00572,325.89,81.47,4,2.25,69,Male,Low,No,2
C00573,420.13,84.03,5,11.60,26,Male,Medium,No,1
C00574,377.04,94.26,4,2.50,36,Female,High,No,2
C00575,418.16,139.39,3,3.00,61,Male,Low,Yes,2
C00576,77.95,77.95,1,2.00,24,Female,High,Yes,2
C00577,296.47,98.82,3,3.33,18,Male,Medium,No,1
C00578,375.28,93.82,4,15.50,27,Female,Low,Yes,2
C00579,196.09,65.36,3,2.33,23,Female,Low,Yes,2
C00580,349.19,87.30,4,4.00,66,Male,High,Yes,2
C00581,304.13,76.03,4,3.75,35,Female,Medium,No,1
C00582,732.61,81.40,9,2.67,58,Male,Low,Yes,0
C00583,442.94,110.74,4,1.50,25,Male,Medium,Yes,1
C00584,916.72,101.86,9,2.56,46,Male,High,No,0
C00585,231.89,115.95,2,3.50,42,Male,Low,No,2
C00586,762.62,95.33,8,3.00,26,Male,Medium,Yes,1
C00587,614.84,122.97,5,1.40,22,Male,Low,Yes,0
C00588,335.35,83.84,4,2.50,35,Male,Low,Yes,2
C00589,177.44,88.72,2,2.50,53,Male,High,No,2
C00590,453.73,90.75,5,13.20,25,Male,High,Yes,2
C00591,618.77,103.13,6,2.83,50,Male,Low,Yes,0
C00592,450.77,112.69,4,3.00,68,Male,Medium,No,1
C00593,134.09,67.05,2,1.00,68,Female,Low,Yes,2
C00594,728.81,91.10,8,3.25,38,Female,Medium,Yes,1
C00595,401.18,133.73,3,1.00,23,Female,Low,Yes,2
C00596,278.30,69.58,4,3.75,40,Female,High,Yes,2
C00597,735.51,105.07,7,2.29,34,Female,Medium,Yes,1
C00598,328.64,65.73,5,13.40,62,Male,Medium,No,1
C00599,458.11,114.53,4,2.75,47,Female,Medium,Yes,1
C00600,572.94,95.49,6,2.00,42,Female,High,No,0
C00601,763.92,109.13,7,2.71,32,Female,Low,Yes,0
C00602,819.86,117.12,7,9.71,41,Female,Medium,Yes,1
C00603,552.93,92.16,6,2.17,32,Female,Low,No,0
C00604,307.49,76.87,4,3.00,37,Female,Low,No,2
C00605,423.46,70.58,6,2.33,52,Male,High,Yes,2
C00606,591.21,98.54,6,11.67,42,Male,High,Yes,0
C00607,535.93,107.19,5,1.60,40,Female,Low,Yes,2
C00608,834.82,139.14,6,3.00,22,Female,High,Yes,0
C00609,354.91,118.30,3,3.00,58,Female,Low,Yes,2
C00610,504.96,100.99,5,1.80,63,Male,Low,No,2
C00611,1029.36,114.37,9,1.78,43,Female,High,Yes,0
C00612,636.42,90.92,7,2.86,35,Male,High,No,0
C00613,515.96,103.19,5,2.80,63,Male,Low,No,2
C00614,652.33,108.72,6,2.33,33,Male,Low,No,0
C00615,456.06,114.02,4,2.00,19,Male,High,Yes,2
C00616,320.37,80.09,4,2.50,57,Female,Low,Yes,2
C00617,729.01,121.50,6,2.83,66,Female,Low,Yes,0
C00618,471.77,157.26,3,2.00,61,Female,Low,No,2
C00619,997.85,99.79,10,2.60,26,Female,Low,No,0
C00620,783.07,78.31,10,6.90,52,Female,Low,No,0
C00621,418.86,104.72,4,2.50,35,Female,High,No,2
C00622,353.95,70.79,5,2.20,37,Female,High,No,2
C00623,496.31,99.26,5,9.20,36,Male,High,No,2
C00624,170.87,85.44,2,2.00,52,Male,High,Yes,2
C00625,375.99,94.00,4,2.25,18,Female,Medium,No,1
C00626,608.13,101.36,6,2.67,32,Male,High,No,0
C00627,419.14,104.79,4,3.50,65,Female,Medium,No,1
C00628,785.10,112.16,7,9.71,24,Male,Medium,No,1
C00629,256.27,64.07,4,16.25,52,Male,Low,No,2
C00630,125.61,125.61,1,4.00,32,Male,Low,No,2
C00631,376.70,125.57,3,2.67,18,Male,High,No,2
C00632,464.16,92.83,5,2.00,67,Male,Low,Yes,2
C00633,1214.35,151.79,8,3.13,66,Male,High,Yes,0
C00634,144.53,72.27,2,2.50,36,Female,Low,Yes,2
C00635,623.26,103.88,6,3.00,21,Female,Low,Yes,0
C00636,547.97,109.59,5,8.40,68,Female,High,Yes,2
C00637,527.42,87.90,6,2.50,19,Female,High,No,0
C00638,97.66,97.66,1,4.00,47,Female,High,Yes,2
C00639,405.79,135.26,3,2.33,45,Male,Medium,Yes,1
C00640,419.14,104.79,4,2.25,25,Female,Low,No,2
C00641,483.09,120.77,4,1.75,43,Female,Low,No,2
C00642,633.47,105.58,6,2.50,41,Female,Medium,No,1
C00643,403.16,80.63,5,7.80,43,Male,High,Yes,2
C00644,134.21,134.21,1,2.00,49,Female,Low,No,2
C00645,718.67,119.78,6,2.33,65,Male,High,Yes,0
C00646,442.31,110.58,4,3.25,60,Female,Medium,No,1
C00647,429.56,85.91,5,2.20,38,Female,Medium,Yes,1
C00648,326.59,65.32,5,1.80,27,Female,Medium,Yes,1
C00649,349.40,116.47,3,2.00,35,Female,Low,No,2
C00650,841.85,140.31,6,2.83,45,Male,Medium,No,1
C00651,1008.71,112.08,9,2.33,39,Male,Low,Yes,0
C00652,309.81,103.27,3,3.00,30,Male,High,Yes,2
C00653,681.08,136.22,5,2.80,25,Female,Medium,Yes,1
C00654,404.83,134.94,3,2.33,25,Male,Low,No,2
C00655,1040.24,130.03,8,2.00,37,Female,Low,No,0
C00656,928.49,103.17,9,3.00,39,Male,High,No,0
C00657,497.01,99.40,5,2.80,33,Female,Low,No,2
C00658,218.35,109.18,2,3.00,27,Male,Low,Yes,2
C00659,601.74,100.29,6,2.50,35,Female,Low,No,0
C00660,583.77,116.75,5,3.20,41,Female,Low,No,2
C00661,819.53,136.59,6,3.00,50,Female,Low,Yes,0
C00662,623.47,89.07,7,2.29,63,Female,High,No,0
C00663,292.42,73.10,4,3.50,38,Female,Medium,No,1
C00664,343.66,114.55,3,3.00,29,Female,Medium,Yes,1
C00665,12.33,12.33,1,3.00,61,Male,Medium,No,1
C00666,90.19,90.19,1,3.00,52,Male,Medium,Yes,1
C00667,303.67,101.22,3,2.33,20,Male,Medium,No,1
C00668,564.34,141.08,4,1.50,49,Male,Low,Yes,2
C00669,558.15,111.63,5,2.60,68,Female,Medium,No,1
C00670,602.98,75.37,8,2.50,22,Male,Low,No,0
C00671,691.83,115.31,6,2.17,59,Male,High,Yes,0
C00672,411.17,137.06,3,2.00,45,Female,High,Yes,2
C00673,434.10,108.53,4,2.25,58,Male,Medium,Yes,1
C00674,217.29,72.43,3,2.67,19,Male,Medium,No,1
C00675,384.99,96.25,4,3.50,36,Male,Medium,No,1
C00676,366.26,91.57,4,1.50,61,Female,Low,No,2
C00677,1145.44,127.27,9,1.56,35,Male,High,No,0
C00678,358.76,89.69,4,2.50,32,Male,Medium,No,1
C00679,847.55,105.94,8,7.13,65,Female,High,No,0
C00680,401.27,133.76,3,2.33,69,Male,High,Yes,2
C00681,495.58,99.12,5,2.40,33,Female,Low,Yes,2
C00682,414.32,82.86,5,2.80,23,Male,High,Yes,2
C00683,264.28,88.09,3,2.00,68,Male,Medium,No,1
C00684,415.38,69.23,6,5.83,50,Female,Medium,Yes,1
C00685,555.84,92.64,6,3.00,59,Male,Medium,No,1
C00686,407.72,81.54,5,2.60,60,Female,High,No,2
C00687,147.46,73.73,2,3.00,34,Male,Medium,Yes,1
C00688,733.82,104.83,7,2.57,47,Male,High,No,0
C00689,749.03,93.63,8,3.25,53,Male,Low,No,0
C00690,562.26,112.45,5,3.60,51,Male,Medium,No,1
C00691,364.39,91.10,4,3.00,64,Male,High,No,2
C00692,581.36,116.27,5,2.40,46,Female,High,Yes,0
C00693,168.29,84.15,2,1.00,42,Female,Low,No,2
C00694,588.11,98.02,6,2.50,68,Male,Medium,Yes,1
C00695,464.05,92.81,5,3.00,60,Male,High,Yes,2
C00696,423.13,70.52,6,3.00,69,Male,Medium,Yes,1
C00697,607.16,86.74,7,9.29,39,Male,Medium,No,1
C00698,322.73,80.68,4,2.50,36,Female,Low,Yes,2
C00699,892.32,111.54,8,2.75,42,Male,Low,Yes,0
C00700,478.87,79.81,6,1.50,55,Male,High,Yes,2
C00701,873.21,124.74,7,3.29,44,Male,Medium,No,1
C00702,506.48,72.35,7,3.00,19,Female,High,No,0
C00703,792.02,113.15,7,9.57,61,Female,Medium,No,1
C00704,442.86,147.62,3,3.67,43,Male,Medium,Yes,1
C00705,512.63,85.44,6,2.33,27,Male,High,No,2
C00706,362.55,90.64,4,2.25,23,Male,Low,No,2
C00707,645.35,107.56,6,3.17,39,Male,High,Yes,0
C00708,514.82,102.96,5,3.00,21,Female,Low,No,2
C00709,557.21,92.87,6,2.50,46,Female,Low,Yes,0
C00710,339.30,113.10,3,1.33,64,Male,Low,Yes,2
C00711,822.91,102.86,8,3.13,50,Male,High,Yes,0
C00712,312.72,156.36,2,2.50,39,Male,Low,No,2
C00713,290.35,72.59,4,2.25,21,Female,Medium,Yes,1
C00714,353.03,70.61,5,3.20,32,Male,Low,Yes,2
C00715,193.79,96.90,2,2.00,49,Female,High,Yes,2
C00716,670.83,95.83,7,2.14,49,Male,High,No,0
C00717,332.25,110.75,3,2.00,27,Female,Low,Yes,2
C00718,64.19,64.19,1,3.00,18,Female,Medium,Yes,1
C00719,501.33,167.11,3,2.33,56,Male,High,Yes,2
C00720,515.15,103.03,5,3.20,58,Male,Medium,Yes,1
C00721,631.12,126.22,5,2.40,36,Male,Low,No,0
C00722,1211.17,151.40,8,2.25,19,Male,Low,No,0
C00723,307.27,76.82,4,2.75,61,Female,Medium,No,1
C00724,770.56,110.08,7,10.14,29,Male,High,Yes,0
C00725,777.30,97.16,8,9.13,39,Male,Low,No,0
C00726,281.52,93.84,3,1.33,54,Male,Medium,No,1
C00727,362.33,90.58,4,3.25,21,Female,Medium,No,1
C00728,275.08,68.77,4,2.50,61,Male,Low,Yes,2
C00729,512.75,85.46,6,2.50,33,Male,High,Yes,2
C00730,358.68,119.56,3,2.67,36,Female,Low,Yes,2
C00731,539.66,107.93,5,3.20,43,Female,Low,No,2
C00732,283.63,94.54,3,2.33,49,Male,Low,No,2
C00733,444.97,111.24,4,3.00,22,Female,Low,Yes,2
C00734,501.16,100.23,5,1.60,44,Male,Low,Yes,2
C00735,556.65,92.77,6,2.33,32,Male,Low,No,0
C00736,845.54,105.69,8,2.25,34,Male,Low,Yes,0
C00737,400.79,100.20,4,11.50,26,Female,Medium,Yes,1
C00738,896.35,112.04,8,2.50,46,Male,Low,No,0
C00739,160.21,80.11,2,2.50,19,Female,High,No,2
C00740,291.02,97.01,3,1.67,49,Female,Low,Yes,2
C00741,610.41,122.08,5,3.40,31,Male,Low,Yes,0
C00742,536.04,107.21,5,2.60,20,Male,Medium,No,1
C00743,703.96,100.57,7,2.86,19,Male,Low,No,0
C00744,147.52,147.52,1,2.00,52,Female,High,Yes,2
C00745,694.80,99.26,7,1.71,39,Male,High,Yes,0
C00746,470.11,58.76,8,3.00,65,Female,Low,Yes,0
C00747,730.29,91.29,8,1.75,35,Male,Low,No,0
C00748,512.73,128.18,4,2.25,49,Male,Medium,Yes,1
C00749,459.51,114.88,4,3.00,64,Male,High,No,2
C00750,74.76,74.76,1,2.00,28,Male,Medium,No,1
C00751,507.42,84.57,6,1.67,42,Female,High,No,2
C00752,717.41,119.57,6,1.83,58,Male,High,No,0
C00753,528.19,105.64,5,3.00,27,Male,Low,Yes,2
C00754,614.86,122.97,5,2.60,69,Male,High,No,0
C00755,268.68,134.34,2,1.50,45,Male,Medium,No,1
C00756,329.50,65.90,5,2.80,32,Male,High,No,2
C00757,365.69,91.42,4,3.00,33,Male,Medium,Yes,1
C00758,331.44,165.72,2,2.00,60,Male,High,No,2
C00759,1157.77,105.25,11,6.45,21,Female,Low,No,0
C00760,591.52,73.94,8,2.38,55,Male,Low,No,0
C00761,289.38,96.46,3,3.00,19,Female,Low,Yes,2
C00762,292.87,97.62,3,2.00,31,Female,High,Yes,2
C00764,359.20,51.31,7,2.71,47,Female,Medium,No,1
C00765,781.71,130.29,6,2.17,58,Female,High,Yes,0
C00766,429.83,107.46,4,2.75,52,Female,Medium,Yes,1
C00767,871.19,124.46,7,1.86,26,Male,Medium,No,1
C00768,531.24,88.54,6,1.83,51,Female,Medium,Yes,1
C00769,439.79,109.95,4,2.25,41,Male,High,Yes,2
C00770,702.53,117.09,6,2.33,43,Male,High,No,0
C00772,558.83,111.77,5,13.60,49,Female,Low,No,2
C00773,249.72,124.86,2,2.50,28,Female,Medium,Yes,1
C00774,364.25,91.06,4,2.50,69,Male,Low,No,2
C00775,847.60,105.95,8,2.38,33,Female,Low,Yes,0
C00776,581.06,96.84,6,11.17,19,Male,Medium,Yes,1
C00777,401.96,80.39,5,2.20,46,Female,Medium,Yes,1
C00778,157.82,157.82,1,4.00,67,Male,High,No,2
C00779,517.15,73.88,7,2.71,41,Female,Medium,No,1
C00780,240.41,80.14,3,4.00,26,Female,High,Yes,2
C00781,451.08,112.77,4,3.00,30,Female,Low,Yes,2
C00782,376.76,62.79,6,2.50,47,Female,Medium,Yes,1
C00783,212.96,70.99,3,12.33,46,Female,High,No,2
C00784,367.12,122.37,3,2.33,57,Male,Low,Yes,2
C00785,381.08,127.03,3,1.33,38,Male,High,Yes,2
C00786,191.70,95.85,2,2.50,39,Female,Low,No,2
C00787,468.58,93.72,5,1.80,39,Female,Medium,No,1
C00788,603.01,100.50,6,2.00,54,Female,High,Yes,0
C00789,946.96,135.28,7,2.14,46,Female,Low,Yes,0
C00790,813.28,135.55,6,2.83,24,Male,High,Yes,0
C00791,596.04,85.15,7,2.43,20,Female,Medium,Yes,1
C00792,381.17,76.23,5,2.00,61,Female,Low,No,2
C00793,235.12,78.37,3,2.33,56,Male,High,Yes,2
C00794,549.69,91.62,6,2.33,24,Female,High,Yes,0
C00795,180.61,90.31,2,2.50,62,Female,Medium,No,1
C00796,78.27,78.27,1,2.00,42,Female,High,Yes,2
C00797,401.43,80.29,5,2.60,23,Female,Low,Yes,2
C00798,193.95,64.65,3,2.67,49,Female,High,No,2
C00799,99.50,99.50,1,4.00,60,Male,Medium,No,1
C00800,588.29,73.54,8,2.63,40,Female,Medium,Yes,1
C00801,446.14,89.23,5,2.00,57,Male,Medium,Yes,1
C00802,463.86,92.77,5,2.80,47,Female,Medium,Yes,1
C00803,345.53,115.18,3,2.00,27,Male,Low,Yes,2
C00804,158.50,79.25,2,1.00,46,Female,Low,No,2
C00805,795.95,113.71,7,2.86,39,Male,High,No,0
C00806,216.75,108.38,2,2.50,38,Female,Medium,Yes,1
C00807,483.34,69.05,7,2.43,60,Male,Low,Yes,2
C00808,940.62,134.37,7,2.86,53,Female,Low,No,0
C00809,685.95,137.19,5,2.60,23,Female,Low,No,0
C00810,652.96,130.59,5,2.80,34,Female,Medium,No,1
C00811,354.63,59.11,6,2.00,31,Male,High,No,2
C00812,339.51,67.90,5,2.80,20,Male,Low,Yes,2
C00813,552.36,138.09,4,1.75,57,Male,Low,Yes,2
C00814,101.03,50.52,2,3.00,37,Female,Medium,No,1
C00815,570.51,95.09,6,2.50,50,Male,Low,Yes,0
C00816,404.18,101.05,4,3.00,39,Male,Medium,Yes,1
C00817,1322.14,110.18,12,2.75,24,Female,Medium,Yes,0
C00818,455.14,91.03,5,3.20,64,Female,Medium,Yes,1
C00819,496.20,82.70,6,2.17,20,Male,Low,No,2
C00820,1003.91,125.49,8,2.25,58,Female,High,Yes,0
C00821,641.27,106.88,6,2.33,26,Male,High,Yes,0
C00822,688.32,98.33,7,1.71,34,Male,Low,No,0
C00823,556.98,92.83,6,2.33,20,Male,Medium,No,1
C00824,306.72,76.68,4,2.25,52,Male,Low,Yes,2
C00825,1152.39,115.24,10,5.90,54,Male,Low,No,0
C00826,1177.07,98.09,12,2.92,57,Female,Low,No,0
C00827,702.95,100.42,7,3.29,40,Female,Medium,No,1
C00829,835.80,104.48,8,2.13,50,Female,Low,No,0
C00830,365.52,91.38,4,2.00,19,Male,High,No,2
C00831,213.59,106.80,2,1.50,58,Female,High,Yes,2
C00832,603.69,150.92,4,2.75,45,Male,Medium,Yes,1
C00833,517.88,103.58,5,2.00,33,Male,High,Yes,2
C00834,753.14,107.59,7,2.57,66,Male,Low,Yes,0
C00835,591.37,84.48,7,6.57,18,Female,Medium,No,1
C00836,347.83,86.96,4,2.25,68,Male,Medium,Yes,1
C00837,878.43,146.41,6,2.67,46,Female,High,No,0
C00838,410.96,102.74,4,2.25,65,Female,High,Yes,2
C00839,126.26,63.13,2,2.00,49,Female,Low,Yes,2
C00840,573.89,114.78,5,2.60,33,Male,Medium,No,1
C00841,473.45,94.69,5,3.40,39,Female,Low,No,2
C00842,671.40,111.90,6,3.33,54,Female,Medium,Yes,1
C00843,332.45,110.82,3,1.67,66,Female,High,No,2
C00844,93.85,93.85,1,2.00,19,Female,Low,Yes,2
C00845,724.97,103.57,7,1.86,22,Female,Low,Yes,0
C00846,829.52,103.69,8,2.75,18,Female,Medium,Yes,1
C00847,268.82,89.61,3,2.00,27,Female,Medium,Yes,1
C00848,209.01,69.67,3,2.67,21,Female,Low,No,2
C00849,681.58,113.60,6,2.50,60,Male,Medium,Yes,1
C00850,277.80,92.60,3,2.67,48,Female,High,No,2
C00851,471.18,117.79,4,3.00,39,Male,Low,No,2
C00852,282.65,94.22,3,3.00,64,Female,Low,No,2
C00853,818.82,90.98,9,2.78,47,Female,Medium,No,1
C00854,188.96,94.48,2,2.00,40,Male,Low,No,2
C00855,284.21,142.11,2,2.50,58,Female,High,No,2
C00856,205.70,68.57,3,2.00,56,Male,High,No,2
C00857,171.01,57.00,3,3.00,28,Male,Low,No,2
C00858,215.59,107.80,2,3.00,65,Male,Medium,Yes,1
C00859,643.32,107.22,6,1.83,35,Male,Medium,No,1
C00860,418.25,83.65,5,3.20,45,Male,Low,No,2
C00862,170.61,42.65,4,2.50,19,Female,Low,No,2
C00863,446.60,74.43,6,2.00,43,Female,Low,Yes,2
C00864,981.42,122.68,8,3.25,59,Male,Medium,Yes,0
C00865,654.66,109.11,6,11.17,68,Female,Medium,No,1
C00866,260.83,65.21,4,2.75,40,Male,Medium,No,1
C00867,507.57,72.51,7,3.00,49,Male,Low,No,2
C00868,54.51,54.51,1,4.00,46,Female,High,Yes,2
C00869,539.56,107.91,5,3.20,67,Male,Low,Yes,2
C00870,369.18,92.30,4,2.25,27,Female,Low,No,2
C00871,166.60,55.53,3,3.33,65,Female,Medium,Yes,1
C00872,1078.21,119.80,9,2.78,45,Female,High,Yes,0
C00873,100.63,100.63,1,2.00,19,Male,Medium,No,1
C00874,295.72,73.93,4,2.00,30,Male,Low,No,2
C00875,769.56,128.26,6,3.17,56,Male,Medium,Yes,1
C00876,482.32,96.46,5,2.00,57,Male,High,Yes,2
C00877,755.19,125.87,6,2.33,50,Female,High,Yes,0
C00878,686.02,98.00,7,2.43,52,Male,High,No,0
C00879,411.44,82.29,5,2.20,40,Male,Low,No,2
C00880,339.39,84.85,4,2.75,28,Male,High,No,2
C00881,433.81,86.76,5,2.00,29,Female,Low,No,2
C00882,676.95,84.62,8,2.38,44,Male,Low,Yes,0
C00883,1379.01,125.36,11,2.55,20,Male,Medium,Yes,0
C00884,169.28,84.64,2,2.00,63,Male,Low,Yes,2
C00885,517.60,103.52,5,1.80,58,Female,Medium,No,1
C00886,764.74,109.25,7,1.86,54,Female,Medium,Yes,1
C00887,288.59,96.20,3,2.00,27,Female,Medium,No,1
C00888,454.69,113.67,4,15.25,60,Female,Medium,No,1
C00889,298.92,99.64,3,3.67,22,Female,High,No,2
C00890,402.56,100.64,4,2.00,54,Male,High,No,2
C00891,123.55,123.55,1,3.00,26,Male,Low,No,2
C00892,252.60,84.20,3,2.00,53,Male,Low,Yes,2
C00893,69.19,34.60,2,2.00,48,Male,High,No,2
C00894,639.09,106.52,6,2.33,58,Male,Low,Yes,0
C00895,196.43,98.22,2,2.50,29,Female,Low,Yes,2
C00896,117.67,39.22,3,2.67,24,Male,High,Yes,2
C00897,504.14,126.04,4,3.00,56,Male,Low,Yes,2
C00898,617.51,102.92,6,3.33,21,Male,Low,No,0
C00899,646.59,129.32,5,2.20,30,Female,High,Yes,0
C00900,557.07,79.58,7,2.14,22,Male,Medium,Yes,1
C00901,941.37,134.48,7,2.29,36,Male,Medium,Yes,0
C00902,455.77,113.94,4,2.75,61,Male,Medium,Yes,1
C00903,604.72,100.79,6,1.67,69,Female,Low,No,0
C00904,409.78,81.96,5,3.00,30,Male,Medium,No,1
