CustomerID,Age,Gender,Income Level,LoyaltyMember,ZipCode
C00863,43,Female,Low,Yes,67176
C00864,59,Male,Medium,Yes,95652
C00865,68,Female,Medium,No,65595
C00866,40,Male,Medium,No,85124
C00867,49,Male,Low,No,70830
C00868,46,Female,High,Yes,90016
C00869,67,Male,Low,Yes,79342
C00871,65,Female,Medium,Yes,8243
C00872,45,Female,High,Yes,4143
C00873,19,Male,Medium,No,49170
C00875,56,Male,Medium,Yes,12737
C00876,57,Male,High,Yes,89479
C00877,50,Female,High,Yes,17860
C00878,52,Male,High,No,69487
C00879,40,Male,Low,No,29732
C00880,28,Male,High,No,1698
C00882,44,Male,Low,Yes,86236
C00883,20,Male,Medium,Yes,91508
C00884,63,Male,Low,Yes,27696
C00885,58,Female,Medium,No,65337
C00886,54,Female,Medium,Yes,67789
C00887,27,Female,Medium,No,4828
C00888,60,Female,Medium,No,86240
C00889,22,Female,High,No,59510
C00890,54,Male,High,No,41391
C00891,26,Male,Low,No,56881
C00892,53,Male,Low,Yes,92466
C00893,48,Male,High,No,87064
C00894,58,Male,Low,Yes,34912
C00896,24,Male,High,Yes,18274
C00897,56,Male,Low,Yes,560
C00898,21,Male,Low,No,19482
C00899,30,Female,High,Yes,97343
C00900,22,Male,Medium,Yes,16772
C00901,36,Male,Medium,Yes,42391
C00902,61,Male,Medium,Yes,71513
C00904,30,Male,Medium,No,62558
C00905,33,Male,Medium,No,30276
C00906,43,Female,Medium,Yes,66438
C00907,36,Male,High,No,95206
C00908,26,Male,Low,Yes,27255
C00909,24,Male,High,Yes,34587
C00910,21,Female,Low,Yes,27387
C00911,19,Male,Low,No,99696
C00912,39,Female,Low,Yes,78031
C00913,36,Male,Low,Yes,20150
C00915,28,Male,High,No,17917
C00916,33,Male,Low,Yes,95777
C00917,68,Female,High,No,8511
C00918,50,Male,High,No,86654
C00919,48,Male,Low,Yes,4032
C00920,33,Female,Low,No,18400
C00921,20,Female,Low,Yes,27648
C00922,21,Male,High,Yes,36994
C00923,19,Male,Low,Yes,90321
C00924,52,Male,Medium,Yes,78631
C00925,41,Female,High,No,9360
C00926,33,Female,High,No,2036
C00927,23,Female,Medium,No,95825
C00928,59,Male,High,Yes,59744
C00929,44,Male,Medium,Yes,92128
C00930,49,Male,Medium,No,45788
C00931,46,Male,Low,Yes,90312
C00932,54,Female,Low,Yes,48909
C00933,54,Female,Low,No,14341
C00934,54,Female,High,Yes,16286
C00935,56,Female,Low,Yes,17761
C00936,42,Male,High,Yes,23871
C00937,59,Male,Medium,Yes,78338
C00938,42,Female,High,Yes,97602
C00939,46,Female,Medium,Yes,51508
C00940,23,Female,Low,No,86357
C00941,50,Female,Low,Yes,94665
C00942,37,Male,High,No,20259
C00943,19,Female,High,Yes,20330
C00945,24,Male,Low,Yes,73226
C00946,41,Male,High,Yes,96789
C00947,46,Male,Low,No,92661
C00948,40,Male,High,Yes,4289
C00949,60,Male,Low,No,86137
C00950,52,Female,High,Yes,19035
C00951,38,Male,High,Yes,36021
C00952,52,Female,Low,No,21253
C00953,29,Male,Medium,No,79805
C00954,20,Female,Low,No,9038
C00955,42,Male,High,No,712
C00956,48,Female,Low,No,23431
C00957,31,Male,Medium,Yes,8144
C00958,61,Female,Medium,Yes,22316
C00959,45,Male,High,No,63996
C00960,33,Male,High,No,84825
C00962,47,Male,Low,Yes,27313
C00963,20,Female,Low,No,76319
C00964,35,Female,Low,No,46889
C00965,31,Male,Medium,Yes,26021
C00966,40,Male,Low,Yes,82895
C00967,33,Female,Medium,Yes,69283
C00968,21,Male,Low,No,93544
C00969,30,Female,Medium,No,80438
C00970,43,Male,Low,Yes,56213
C00971,41,Female,High,No,12683
C00972,50,Female,Low,Yes,54950
C00973,67,Male,Medium,No,95681
C00974,45,Male,Low,No,45349
C00975,24,Male,High,Yes,69171
C00976,32,Female,Medium,Yes,38833
C00977,50,Female,Low,No,79129
C00978,45,Female,High,Yes,62511
C00979,63,Female,Medium,No,6673
C00980,19,Female,Medium,Yes,14274
C00981,52,Male,Medium,Yes,19477
C00982,37,Male,High,Yes,5419
C00983,19,Female,Medium,No,36440
C00984,52,Male,High,Yes,37745
C00985,32,Female,High,Yes,21287
C00986,69,Female,Low,No,11293
C00987,20,Male,High,No,82494
C00988,18,Male,Medium,Yes,8715
C00989,58,Female,Low,No,12809
C00990,67,Female,Medium,No,91427
C00991,32,Female,Medium,No,11559
C00992,49,Male,Medium,Yes,78409
C00993,50,Male,Low,No,91893
C00994,54,Male,Medium,Yes,88064
C00995,68,Female,Medium,No,41292
C00996,51,Female,High,Yes,99950
C00997,29,Female,Medium,No,98835
C00998,69,Female,High,No,33697
C00999,24,Male,Low,No,37109
C01000,53,Male,Medium,No,1305
C01001,66,Male,Medium,No,91474
C01002,30,Female,Low,Yes,82032
C01004,59,Female,High,No,11932
C01005,35,Male,High,No,60626
C01007,61,Male,Medium,No,49901
C01008,21,Female,Low,Yes,39422
C01009,69,Male,Low,Yes,47795
C01010,55,Male,Low,No,37441
C01011,22,Female,Low,Yes,3941
C01012,28,Male,Medium,No,32786
C01013,62,Male,Medium,No,60617
C01014,45,Male,Low,Yes,21750
C01016,52,Female,Low,Yes,77163
C01017,30,Female,Low,Yes,79774
C01018,31,Female,High,No,29341
C01019,65,Female,Medium,Yes,21461
C01020,68,Female,Low,Yes,24909
C01021,35,Female,Medium,No,68881
C01022,19,Male,Medium,Yes,98611
C01023,51,Male,High,No,53133
C01024,27,Female,Medium,Yes,52165
C01025,23,Male,High,Yes,69264
C01026,18,Male,Low,Yes,50604
C01028,58,Female,High,No,76716
C01029,34,Female,Low,Yes,740
C01030,20,Male,Low,No,51525
C01031,43,Male,Low,No,19120
C01032,38,Male,High,No,69752
C01034,22,Male,Low,No,79420
C01035,24,Male,Low,No,5149
C01036,64,Female,High,No,24122
C01037,54,Male,Low,Yes,83747
C01039,56,Male,Medium,No,78190
C01040,34,Female,Medium,Yes,14401
C01041,18,Male,Low,Yes,63320
C01042,29,Male,Medium,No,87155
C01043,20,Female,Low,Yes,38292
C01044,58,Male,Medium,No,28277
C01045,27,Female,Low,Yes,42378
C01046,53,Female,Medium,Yes,75055
C01047,30,Female,Medium,Yes,34819
C01049,58,Female,Medium,Yes,88762
C01050,55,Female,High,No,55841
C01051,36,Male,Low,No,88842
C01052,21,Female,Medium,No,86486
C01053,39,Female,High,Yes,53325
C01054,53,Male,Low,No,18434
C01055,60,Male,Medium,Yes,1458
C01056,23,Female,Medium,No,52109
C01057,56,Female,High,Yes,28657
C01058,52,Male,Medium,No,25993
C01059,64,Female,Low,Yes,21713
C01060,24,Male,Low,Yes,23486
C01061,68,Female,High,Yes,74215
C01062,41,Female,High,No,19549
C01063,19,Female,Medium,Yes,19531
C01064,20,Male,High,No,39103
C01065,36,Male,Medium,Yes,20065
C01066,49,Male,Low,Yes,27495
C01068,67,Female,Medium,No,56150
C01069,49,Female,Low,Yes,49225
C01070,68,Male,High,No,52852
C01071,41,Male,Medium,No,89349
C01072,60,Male,Medium,Yes,98102
C01073,33,Male,High,No,65165
C01074,40,Male,High,No,38077
C01075,21,Male,Medium,No,5283
C01076,54,Female,High,Yes,84700
C01077,59,Female,Medium,Yes,46172
C01078,44,Female,Low,No,22697
C01079,23,Female,Medium,No,11110
C01080,66,Male,Medium,Yes,4983
C01081,29,Male,Medium,Yes,34556
C01082,44,Female,Low,No,81250
C01083,57,Female,Low,No,4429
C01084,56,Female,Medium,Yes,12816
C01085,53,Female,High,No,83887
C01086,20,Male,Low,No,48119
C01087,20,Female,High,Yes,24463
C01088,28,Male,High,No,47572
C01089,55,Male,Low,Yes,76456
C01090,38,Male,Medium,No,91124
C01091,67,Male,Low,No,23156
C01092,40,Female,Low,No,5951
C01093,59,Female,Medium,Yes,19413
C01094,29,Male,High,No,57674
C01095,28,Female,High,Yes,73362
C01096,41,Male,Medium,No,74772
C01097,51,Female,Low,No,28335
C01098,46,Female,High,No,92109
C01099,39,Male,Low,No,75296
C01100,62,Female,Low,No,20540
C01101,39,Female,Low,Yes,97998
C01102,44,Female,High,No,82172
C01103,69,Male,High,No,50101
C01104,67,Male,Medium,No,48088
C01105,67,Male,High,Yes,76804
C01106,20,Female,High,Yes,31077
C01107,21,Male,Medium,No,42578
C01108,48,Female,Medium,Yes,98808
C01109,41,Male,High,Yes,48685
C01110,52,Female,Low,No,7820
C01111,32,Male,Low,Yes,49271
C01112,19,Male,Low,No,86368
C01113,44,Male,Low,No,19791
C01114,50,Male,Medium,No,40390
C01116,20,Female,Low,No,99182
C01117,39,Male,High,Yes,25909
C01118,62,Female,Medium,Yes,37146
C01119,49,Male,Low,Yes,88903
C01120,18,Female,High,Yes,4293
C01121,35,Male,High,Yes,64238
C01122,34,Female,Low,No,13506
C01123,48,Female,Low,No,71310
C01124,47,Male,Low,No,56776
C01125,30,Female,High,Yes,68159
C01126,54,Female,Low,No,50693
C01127,45,Female,Low,No,52028
C01128,24,Female,Medium,Yes,69661
C01129,27,Male,Medium,Yes,33123
C01130,65,Female,Medium,No,98217
C01131,38,Female,High,Yes,86049
C01132,28,Female,Medium,Yes,76399
C01133,49,Male,Medium,No,16566
C01134,48,Female,High,No,86965
C01135,39,Female,High,Yes,51970
C01136,49,Male,High,No,30378
C01137,62,Male,Medium,No,4853
C01138,39,Male,Medium,No,65071
C01139,25,Male,High,No,88714
C01140,51,Female,High,Yes,8917
C01141,47,Female,High,No,28192
C01143,32,Female,Low,Yes,91804
C01144,57,Female,Low,Yes,779
C01145,65,Male,Low,Yes,53074
C01146,25,Male,Low,Yes,83254
C01147,47,Male,Medium,No,24348
C01148,46,Female,Medium,Yes,51885
C01149,27,Male,High,Yes,63703
C01150,19,Female,Low,Yes,76709
C01151,55,Male,Medium,No,82098
C01152,50,Female,Low,No,37515
C01153,38,Female,Medium,Yes,59581
C01155,25,Female,Medium,No,48047
C01156,69,Female,Low,Yes,64023
C01157,53,Male,Low,Yes,8249
C01158,56,Female,Medium,No,68587
C01159,68,Female,Low,Yes,16659
C01160,62,Male,High,Yes,55022
C01163,31,Female,Medium,Yes,19776
C01164,50,Female,Medium,No,48945
C01166,54,Male,Low,Yes,45712
C01167,27,Female,High,Yes,45439
C01168,48,Male,Medium,Yes,28838
C01169,50,Male,Medium,Yes,16965
C01170,63,Male,High,Yes,54801
C01173,32,Female,Low,Yes,37627
C01174,66,Female,Medium,No,96168
C01176,32,Female,High,Yes,74401
C01177,49,Male,High,Yes,71079
C01178,53,Male,Medium,No,2350
C01179,50,Female,Low,No,23490
C01180,62,Female,Medium,Yes,51498
C01181,61,Female,High,Yes,37606
C01182,48,Male,High,Yes,6348
C01183,29,Female,Low,No,10748
C01184,53,Male,Low,Yes,7637
C01185,39,Female,Low,Yes,27145
C01186,37,Female,High,No,75763
C01187,53,Male,Medium,Yes,77927
C01188,67,Male,Low,Yes,60217
C01190,39,Male,Medium,Yes,20942
C01191,46,Female,Medium,Yes,51323
C01192,51,Male,High,No,48761
C01193,28,Male,Medium,No,26428
C01194,65,Male,High,No,39462
C01195,27,Male,Low,No,75139
C01196,58,Male,High,Yes,28209
C01197,33,Male,Low,Yes,6705
C01198,50,Female,Medium,Yes,93351
C01199,68,Male,Low,Yes,90866
C01200,50,Female,Medium,No,97605
C01201,65,Male,High,No,80972
C01202,27,Male,Medium,Yes,54283
C01203,39,Female,Medium,No,32369
C01204,30,Male,Medium,Yes,88463
C01205,52,Female,Low,No,89255
C01206,52,Female,High,Yes,42131
C01207,66,Female,Low,Yes,63925
C01208,65,Female,High,Yes,54442
C01209,33,Female,Low,No,6797
C01211,37,Male,High,Yes,60857
C01212,68,Female,High,No,24621
C01214,60,Male,Low,Yes,62978
C01216,65,Male,Medium,Yes,49692
C01217,19,Male,Low,No,83587
C01218,36,Male,Medium,Yes,15721
C01219,45,Female,Medium,Yes,16297
C01220,23,Female,High,Yes,41128
C01221,41,Female,Low,No,42584
C01223,30,Male,Medium,Yes,72397
C01224,57,Female,Medium,No,61692
C01226,59,Male,High,Yes,7545
C01227,60,Female,Medium,Yes,79375
C01228,57,Female,Medium,No,13154
C01229,26,Female,Low,No,72062
C01230,21,Male,High,Yes,9689
C01231,62,Female,Medium,No,76703
C01232,26,Male,Medium,No,28516
C01233,67,Female,High,No,76721
C01234,30,Female,Medium,No,62048
C01235,25,Female,Medium,No,68176
C01236,24,Male,High,No,39531
C01237,50,Female,Low,No,93710
C01238,34,Female,High,Yes,72023
C01239,24,Female,Low,No,94287
C01240,62,Female,High,No,92143
C01241,18,Male,Low,No,95822
C01242,43,Female,Medium,No,33498
C01243,65,Female,High,No,52993
C01244,62,Female,High,Yes,32019
C01245,68,Male,High,Yes,2472
C01246,69,Male,Low,No,40362
C01247,21,Female,High,No,36801
C01248,67,Male,High,Yes,53261
C01249,69,Male,High,Yes,44955
C01250,45,Female,Low,Yes,21507
C01251,30,Male,High,Yes,91449
C01252,63,Female,High,No,24153
C01253,57,Male,Low,Yes,85794
C01254,64,Male,Medium,Yes,27937
C01255,30,Male,High,Yes,22868
C01256,22,Female,High,Yes,75963
C01257,58,Female,High,Yes,59318
C01258,22,Male,High,Yes,29006
C01260,66,Male,Medium,No,19735
C01261,23,Female,High,Yes,51229
C01263,39,Male,Medium,No,65456
C01264,21,Female,Medium,No,43689
C01265,24,Female,High,No,40947
C01266,38,Male,Medium,No,30355
C01267,67,Male,High,No,95833
C01268,36,Female,Medium,No,35798
C01269,48,Female,Medium,No,35722
C01270,64,Female,High,No,39699
C01271,55,Female,Low,Yes,94387
C01272,24,Male,Low,No,81133
C01273,23,Male,Low,No,80721
C01274,47,Male,High,No,86874
C01275,23,Female,Low,Yes,46044
C01276,55,Male,High,No,38205
C01277,57,Male,Medium,Yes,42817
C01279,25,Female,Medium,Yes,43793
C01280,64,Female,High,No,46419
C01281,28,Female,High,Yes,12814
C01282,57,Female,High,No,98287
C01283,51,Female,Low,No,79077
C01284,42,Female,Medium,Yes,92201
C01285,19,Female,Medium,No,66323
C01286,59,Female,High,No,5483
C01287,63,Male,High,Yes,91358
C01288,26,Female,Low,No,87575
C01289,61,Male,Low,Yes,95398
C01290,47,Male,Medium,No,85088
C01291,60,Male,Medium,Yes,13814
C01292,22,Female,High,Yes,88670
C01294,23,Female,Low,No,90080
C01295,24,Female,Medium,Yes,61864
C01296,56,Male,Medium,No,59616
C01297,38,Female,Low,No,53053
C01298,42,Female,Medium,Yes,32714
C01299,22,Male,Medium,Yes,68667
C01300,23,Male,High,Yes,41865
C01301,30,Male,High,Yes,6705
C01302,25,Female,High,Yes,83357
C01303,27,Female,Medium,No,66136
C01305,48,Male,Medium,Yes,10976
C01306,52,Female,Low,Yes,65801
C01307,21,Female,High,No,93048
C01309,52,Male,High,No,85836
C01310,26,Female,High,No,61482
C01311,23,Female,Low,Yes,39202
C01312,36,Female,Medium,No,82365
C01313,26,Male,Low,Yes,64599
C01314,58,Female,Low,No,98316
C01315,40,Male,High,No,30207
C01316,59,Male,Low,No,16411
C01317,54,Male,Low,No,50717
C01319,49,Male,High,Yes,45208
C01320,57,Male,Medium,Yes,72395
C01321,51,Male,Low,No,10183
C01322,53,Male,High,No,80858
C01323,53,Male,High,No,16521
C01324,60,Female,Low,No,60286
C01325,18,Male,High,No,70679
C01326,18,Female,Medium,Yes,6477
C01327,43,Female,High,No,5743
C01328,32,Male,High,Yes,29287
C01329,45,Female,High,No,46193
C01330,47,Female,High,No,94973
C01331,18,Female,Medium,No,70659
C01332,53,Male,Low,No,74930
C01333,44,Male,Low,No,47927
C01334,40,Male,Medium,No,77455
C01335,35,Male,Medium,No,93687
C01336,47,Female,Low,Yes,63413
C01337,21,Male,Medium,No,67908
C01338,48,Male,Medium,No,84806
C01340,32,Female,Medium,No,50149
C01342,52,Male,Medium,No,72929
C01343,28,Female,Low,Yes,91009
C01344,40,Female,Medium,No,26868
C01346,21,Female,Low,No,89786
C01347,64,Female,High,No,12851
C01348,47,Male,Low,Yes,70042
C01349,27,Female,High,Yes,5967
C01350,50,Female,Medium,No,84196
C01351,55,Male,Low,Yes,9675
C01353,19,Female,High,No,86372
C01354,48,Female,Medium,No,68649
C01355,28,Male,Low,Yes,13932
C01357,61,Female,Medium,No,98225
C01358,43,Female,Low,No,58218
C01359,49,Male,High,No,22436
C01360,31,Female,Low,No,38136
C01361,46,Male,Medium,Yes,21545
C01362,32,Male,Medium,Yes,5620
C01363,58,Female,High,No,15989
C01364,39,Female,Low,No,69802
C01365,44,Female,High,No,94963
C01366,35,Male,Low,Yes,17283
C01367,28,Female,High,No,72263
C01368,38,Male,High,No,69719
C01370,29,Female,High,Yes,24739
C01371,21,Female,High,No,24984
C01372,34,Female,Medium,No,35284
C01373,60,Male,Medium,No,577
C01374,35,Male,Medium,Yes,53980
C01375,41,Female,Medium,Yes,59990
C01377,36,Male,Low,No,32364
C01378,59,Female,Medium,No,6573
C01379,46,Male,Low,Yes,95170
C01380,39,Male,Low,No,88782
C01381,66,Female,Medium,No,76071
C01382,69,Female,High,Yes,14100
C01384,63,Female,Medium,Yes,59291
C01385,54,Male,Medium,No,43814
C01386,66,Female,High,No,66817
C01387,40,Male,Medium,No,62249
C01388,36,Female,Low,No,98821
C01389,68,Male,Low,Yes,78474
C01390,68,Male,High,Yes,78927
C01391,68,Male,High,Yes,25494
C01392,69,Male,Low,Yes,26263
C01393,19,Male,Medium,Yes,54065
C01394,27,Male,Low,Yes,5627
C01395,37,Male,High,Yes,92527
C01396,21,Female,Medium,No,21580
C01397,38,Male,Low,Yes,33599
C01398,25,Male,Medium,Yes,43956
C01399,26,Female,Medium,Yes,53618
C01400,23,Male,Medium,No,72985
C01401,51,Female,High,No,11268
C01402,44,Male,Low,Yes,48433
C01403,28,Female,High,No,32609
C01404,20,Male,High,No,43280
C01405,40,Male,Medium,No,82296
C01406,25,Male,Medium,Yes,60304
C01407,61,Female,Medium,Yes,53430
C01408,67,Male,High,No,93182
C01409,52,Male,Medium,No,82856
C01410,51,Male,High,No,98175
C01411,36,Male,Medium,No,90268
C01412,55,Female,Medium,No,44468
C01413,21,Male,High,Yes,14948
C01414,40,Female,Low,No,71947
C01415,67,Male,High,No,16151
C01416,48,Female,Low,Yes,41026
C01419,55,Male,Low,Yes,38261
C01420,47,Male,High,No,10065
C01421,54,Female,Medium,Yes,36095
C01422,67,Female,High,Yes,81828
C01423,25,Male,High,Yes,76485
C01424,57,Female,Medium,Yes,78024
C01425,64,Female,High,No,87105
C01426,58,Male,High,Yes,67102
C01427,53,Female,Medium,Yes,82894
C01428,54,Male,High,No,44984
C01432,23,Female,Low,No,62909
C01433,21,Female,Low,No,98475
C01434,69,Female,High,No,90875
C01435,47,Female,Medium,Yes,39475
C01436,47,Female,Low,No,13474
C01437,40,Male,Medium,No,5126
C01438,42,Male,High,No,14104
C01439,45,Male,Low,No,69300
C01440,58,Female,Low,No,12823
C01441,47,Male,Low,No,49213
C01442,43,Male,High,No,63534
C01443,24,Male,Medium,Yes,64340
C01444,25,Female,Medium,Yes,17358
C01445,27,Female,Medium,Yes,18270
C01446,58,Female,High,No,23754
C01447,45,Female,Medium,Yes,6780
C01449,34,Female,Low,Yes,45682
C01450,65,Female,High,Yes,36775
C01451,51,Female,High,No,81517
C01452,23,Female,Medium,Yes,9185
C01453,44,Female,Medium,Yes,51412
C01454,35,Male,Low,No,48988
C01455,39,Female,Medium,Yes,71207
C01456,68,Female,Medium,Yes,78117
C01457,48,Male,Medium,No,77855
C01458,42,Female,High,Yes,99611
C01459,61,Female,Low,No,46747
C01460,47,Male,High,Yes,17977
C01461,38,Male,Low,No,53070
C01462,68,Female,Low,Yes,45363
C01463,45,Male,High,No,94587
C01464,41,Female,Low,Yes,9368
C01465,37,Female,High,No,7166
C01466,22,Female,High,Yes,63008
C01467,59,Male,Medium,No,66260
C01468,61,Female,Medium,Yes,39392
C01469,44,Male,High,Yes,91504
C01470,64,Male,Medium,Yes,39988
C01472,39,Female,Low,Yes,21747
C01473,37,Female,Medium,No,91033
C01474,62,Female,Medium,No,56113
C01475,54,Female,High,No,4489
C01476,19,Male,Low,No,32295
C01477,19,Male,Low,Yes,28167
C01478,62,Female,High,No,1440
C01481,27,Male,Medium,Yes,53354
C01482,47,Female,Medium,Yes,30791
C01483,19,Male,High,No,41361
C01484,53,Male,High,Yes,59949
C01485,40,Female,Low,Yes,75347
C01486,62,Female,Medium,Yes,37961
C01487,30,Female,High,No,62712
C01488,51,Female,High,No,9565
C01489,58,Male,Medium,No,17515
C01491,58,Female,High,Yes,20895
C01492,63,Male,High,No,89954
C01493,45,Male,High,Yes,60375
C01494,54,Female,High,No,56787
C01495,37,Male,High,No,21754
C01496,68,Female,Low,Yes,12055
C01497,26,Female,High,No,61215
C01498,64,Male,Medium,No,80535
C01499,43,Male,Low,Yes,47024
C01500,44,Male,High,No,33329
C01501,31,Female,Low,No,81196
C01502,55,Male,High,Yes,14397
C01503,53,Female,Low,Yes,19255
C01504,31,Female,High,No,85427
C01506,63,Male,Medium,Yes,77302
C01509,35,Female,Medium,No,73989
C01510,46,Female,Low,Yes,84307
C01511,35,Male,Medium,No,20068
C01512,54,Male,Low,Yes,89679
C01513,37,Female,Medium,Yes,95627
C01514,45,Male,Medium,No,57397
C01516,34,Male,High,Yes,81536
C01517,24,Male,Low,Yes,74504
C01518,23,Male,Medium,No,8239
C01519,68,Female,High,No,51028
C01520,30,Male,Medium,No,89321
C01521,42,Female,Low,No,42189
C01522,48,Male,Low,Yes,26553
C01523,30,Female,Medium,No,10709
C01524,31,Male,High,Yes,80721
C01525,19,Male,Medium,No,76502
C01526,29,Female,High,No,97395
C01527,35,Female,Low,Yes,41193
C01528,66,Male,Low,No,5754
C01529,28,Female,High,No,88517
C01530,56,Female,High,Yes,17152
C01531,21,Female,Low,Yes,76187
C01532,40,Female,Low,No,80235
C01533,62,Male,Low,Yes,87590
C01534,62,Male,High,No,26150
C01535,36,Male,Medium,No,45233
C01536,69,Female,High,No,74691
C01537,68,Female,Medium,No,47786
C01538,26,Female,Medium,Yes,24397
C01539,59,Male,High,No,3755
C01540,39,Female,Low,Yes,63715
C01541,47,Female,Medium,Yes,17854
C01542,32,Male,Low,No,98290
C01543,26,Female,Medium,No,59663
C01544,34,Female,Medium,Yes,60036
C01547,60,Female,Low,Yes,88523
C01548,31,Female,Medium,No,56744
C01549,55,Male,Medium,No,20651
C01550,44,Female,Medium,No,4646
C01551,59,Male,Medium,Yes,27065
C01553,69,Female,Low,Yes,48179
C01556,64,Male,Medium,Yes,75444
C01557,69,Female,Low,Yes,93617
C01558,60,Female,Medium,No,23724
C01559,37,Female,Medium,Yes,34195
C01560,52,Female,High,Yes,10752
C01561,69,Female,High,No,5691
C01562,33,Male,Medium,Yes,87932
C01563,52,Male,High,Yes,28702
C01564,18,Female,Medium,Yes,17966
C01565,28,Female,Medium,Yes,51346
C01566,38,Male,Low,No,86028
C01567,46,Male,High,No,10313
C01568,69,Male,Medium,Yes,81189
C01569,58,Male,Medium,Yes,78163
